noise_environment,snr_db,target_active_snr_db,snr_reference,condition,method,n,top1_acc,macro_f1,top2_acc,ece,brier,nll,frozen_global_threshold,frozen_threshold_coverage,frozen_threshold_selective_risk,frozen_per_class_threshold_coverage,frozen_per_class_threshold_selective_risk,aurc,risk_at_coverage_0.80,risk_at_coverage_0.90,risk_at_coverage_0.95,cough_precision,cough_recall,cough_f1,cough_support,calm_grunt_precision,calm_grunt_recall,calm_grunt_f1,calm_grunt_support,feeding_precision,feeding_recall,feeding_f1,feeding_support,stress_vocal_precision,stress_vocal_recall,stress_vocal_f1,stress_vocal_support,feeding_to_stress,stress_to_feeding,cough_to_calm_grunt,cough_to_feeding,cough_to_stress_vocal,global_coverage,selective_risk,feeding_coverage,feeding_selective_risk,stress_vocal_coverage,stress_vocal_selective_risk,macro_f1_degradation_vs_clean,hierarchy_consistency,mean_prototype_distance_margin
clean,clean,clean,clean,clean,raw_softmax,168.0,0.9226190476190477,0.9217204301075269,1.0,0.019412066610086536,0.09821612387895584,0.1576589196920395,0.6696450114250183,0.9047619047619048,0.03947368421052633,0.8571428571428571,0.02777777777777779,0.007850715341100711,0.014814814814814836,0.03947368421052633,0.050000000000000044,1.0,1.0,1.0,42.0,1.0,1.0,1.0,42.0,0.9393939393939394,0.7380952380952381,0.8266666666666667,42.0,0.7843137254901961,0.9523809523809523,0.8602150537634409,42.0,11.0,2.0,0.0,0.0,0.0,0.9047619047619048,0.03947368421052633,0.6904761904761905,0.1724137931034483,0.9285714285714286,0.02564102564102564,0.0,,
clean,clean,clean,clean,clean,prototype,168.0,0.9523809523809523,0.9523809523809523,1.0,0.03831363185530617,0.06273330748081207,0.10739092528820038,0.792400598526001,0.8630952380952381,0.01379310344827589,0.9107142857142857,0.019607843137254943,0.0030268364909677705,0.0,0.013157894736842146,0.025000000000000022,1.0,1.0,1.0,42.0,1.0,1.0,1.0,42.0,0.9047619047619048,0.9047619047619048,0.9047619047619048,42.0,0.9047619047619048,0.9047619047619048,0.9047619047619048,42.0,4.0,4.0,0.0,0.0,0.0,0.8630952380952381,0.01379310344827589,0.7380952380952381,0.03225806451612903,0.7142857142857143,0.03333333333333333,0.0,,
clean,clean,clean,clean,clean,hierarchical,168.0,0.9642857142857143,0.9642654566080544,1.0,0.03554044025284903,0.06725799292325974,0.11435581743717194,0.7789553999900818,0.8809523809523809,0.013513513513513487,0.9047619047619048,0.019736842105263164,0.003978756956314016,0.007407407407407418,0.019736842105263164,0.03125,1.0,1.0,1.0,42.0,1.0,1.0,1.0,42.0,0.95,0.9047619047619048,0.926829268292683,42.0,0.9090909090909091,0.9523809523809523,0.9302325581395349,42.0,4.0,2.0,0.0,0.0,0.0,0.8809523809523809,0.013513513513513487,0.6904761904761905,0.034482758620689655,0.8333333333333334,0.02857142857142857,0.0,,
clean,clean,clean,clean,clean,fused,168.0,0.9642857142857143,0.9642654566080544,1.0,0.03554044025284903,0.06725799292325974,0.11435581743717194,0.7789553999900818,0.8809523809523809,0.013513513513513487,0.9047619047619048,0.019736842105263164,0.003978756956314016,0.007407407407407418,0.019736842105263164,0.03125,1.0,1.0,1.0,42.0,1.0,1.0,1.0,42.0,0.95,0.9047619047619048,0.926829268292683,42.0,0.9090909090909091,0.9523809523809523,0.9302325581395349,42.0,4.0,2.0,0.0,0.0,0.0,0.8809523809523809,0.013513513513513487,0.6904761904761905,0.034482758620689655,0.8333333333333334,0.02857142857142857,0.0,,
clean,clean,,,clean,hierarchy_audit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9761904761904762,
DWASHING,20.0,20.0,active_valid_region,DWASHING_20dB,raw_softmax,168.0,0.7321428571428571,0.7128205128205128,0.8630952380952381,0.17832268206846144,0.46445974707603455,1.2516855001449585,0.6696450114250183,0.8869047619047619,0.25503355704697983,0.8333333333333334,0.2571428571428571,0.1731587453695421,0.2518518518518519,0.25,0.26249999999999996,1.0,0.23809523809523808,0.38461538461538464,42.0,1.0,1.0,1.0,42.0,0.9393939393939394,0.7380952380952381,0.8266666666666667,42.0,0.4819277108433735,0.9523809523809523,0.64,42.0,11.0,2.0,0.0,0.0,32.0,0.8869047619047619,0.25503355704697983,0.6904761904761905,0.1724137931034483,0.9285714285714286,0.02564102564102564,0.20889991728701407,,
DWASHING,20.0,20.0,active_valid_region,DWASHING_20dB,prototype,168.0,0.7678571428571429,0.7417361754711151,0.8333333333333334,0.20111405317272463,0.4343883991241455,3.7355234622955322,0.792400598526001,0.8630952380952381,0.23448275862068968,0.8630952380952381,0.24137931034482762,0.14614426858157603,0.2222222222222222,0.22368421052631582,0.22499999999999998,1.0,0.23809523809523808,0.38461538461538464,42.0,1.0,1.0,1.0,42.0,0.926829268292683,0.9047619047619048,0.9156626506024096,42.0,0.52,0.9285714285714286,0.6666666666666666,42.0,4.0,3.0,0.0,0.0,32.0,0.8630952380952381,0.23448275862068968,0.7380952380952381,0.03225806451612903,0.7142857142857143,0.03333333333333333,0.21064477690983718,,
DWASHING,20.0,20.0,active_valid_region,DWASHING_20dB,hierarchical,168.0,0.7738095238095238,0.7473526886507457,0.8333333333333334,0.21416444721676048,0.4408525824546814,3.714381217956543,0.7789553999900818,0.8809523809523809,0.22972972972972971,0.8690476190476191,0.23972602739726023,0.14987818769226113,0.23703703703703705,0.22368421052631582,0.23124999999999996,1.0,0.23809523809523808,0.38461538461538464,42.0,1.0,1.0,1.0,42.0,0.95,0.9047619047619048,0.926829268292683,42.0,0.5263157894736842,0.9523809523809523,0.6779661016949152,42.0,4.0,2.0,0.0,0.0,32.0,0.8809523809523809,0.22972972972972971,0.6904761904761905,0.034482758620689655,0.8333333333333334,0.02857142857142857,0.21691276795730874,,
DWASHING,20.0,20.0,active_valid_region,DWASHING_20dB,fused,168.0,0.7738095238095238,0.7473526886507457,0.8333333333333334,0.21416444721676048,0.4408525824546814,3.714381217956543,0.7789553999900818,0.8809523809523809,0.22972972972972971,0.8690476190476191,0.23972602739726023,0.14987818769226113,0.23703703703703705,0.22368421052631582,0.23124999999999996,1.0,0.23809523809523808,0.38461538461538464,42.0,1.0,1.0,1.0,42.0,0.95,0.9047619047619048,0.926829268292683,42.0,0.5263157894736842,0.9523809523809523,0.6779661016949152,42.0,4.0,2.0,0.0,0.0,32.0,0.8809523809523809,0.22972972972972971,0.6904761904761905,0.034482758620689655,0.8333333333333334,0.02857142857142857,0.21691276795730874,,
DWASHING,20.0,,,DWASHING_20dB,hierarchy_audit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9821428571428571,
