noise_environment,snr_db,target_active_snr_db,snr_reference,condition,method,n,top1_acc,macro_f1,top2_acc,ece,brier,nll,frozen_global_threshold,frozen_threshold_coverage,frozen_threshold_selective_risk,frozen_per_class_threshold_coverage,frozen_per_class_threshold_selective_risk,aurc,risk_at_coverage_0.80,risk_at_coverage_0.90,risk_at_coverage_0.95,cough_precision,cough_recall,cough_f1,cough_support,calm_grunt_precision,calm_grunt_recall,calm_grunt_f1,calm_grunt_support,feeding_precision,feeding_recall,feeding_f1,feeding_support,stress_vocal_precision,stress_vocal_recall,stress_vocal_f1,stress_vocal_support,feeding_to_stress,stress_to_feeding,cough_to_calm_grunt,cough_to_feeding,cough_to_stress_vocal,global_coverage,selective_risk,feeding_coverage,feeding_selective_risk,stress_vocal_coverage,stress_vocal_selective_risk,macro_f1_degradation_vs_clean,hierarchy_consistency,mean_prototype_distance_margin
clean,clean,clean,clean,clean,raw_softmax,168.0,0.9642857142857143,0.9642654566080544,1.0,0.012240033064569777,0.04520755633711815,0.07885616272687912,0.656767725944519,0.9761904761904762,0.018292682926829285,0.9523809523809523,0.018750000000000044,0.002106670225577674,0.007407407407407418,0.006578947368421018,0.012499999999999956,1.0,1.0,1.0,42.0,1.0,1.0,1.0,42.0,0.9090909090909091,0.9523809523809523,0.9302325581395349,42.0,0.95,0.9047619047619048,0.926829268292683,42.0,2.0,4.0,0.0,0.0,0.0,0.9761904761904762,0.018292682926829285,0.9523809523809523,0.025,0.9523809523809523,0.05,0.0,,
clean,clean,clean,clean,clean,prototype,168.0,0.9761904761904762,0.9761769710720363,1.0,0.014083777155194934,0.03955169394612312,0.07713476568460464,0.7398644685745239,0.9702380952380952,0.012269938650306789,0.9761904761904762,0.024390243902439046,0.002476983643422071,0.007407407407407418,0.006578947368421018,0.006249999999999978,1.0,1.0,1.0,42.0,1.0,1.0,1.0,42.0,0.975,0.9285714285714286,0.9512195121951219,42.0,0.9318181818181818,0.9761904761904762,0.9534883720930233,42.0,3.0,1.0,0.0,0.0,0.0,0.9702380952380952,0.012269938650306789,0.9523809523809523,0.05,0.9285714285714286,0.0,0.0,,
clean,clean,clean,clean,clean,hierarchical,168.0,0.9761904761904762,0.9761769710720363,1.0,0.018800292341482082,0.041235845535993576,0.08306965231895447,0.6510642766952515,0.9821428571428571,0.018181818181818188,0.9523809523809523,0.018750000000000044,0.002946754574602647,0.007407407407407418,0.006578947368421018,0.012499999999999956,1.0,1.0,1.0,42.0,1.0,1.0,1.0,42.0,0.975,0.9285714285714286,0.9512195121951219,42.0,0.9318181818181818,0.9761904761904762,0.9534883720930233,42.0,3.0,1.0,0.0,0.0,0.0,0.9821428571428571,0.018181818181818188,0.9761904761904762,0.07317073170731707,0.9523809523809523,0.0,0.0,,
clean,clean,clean,clean,clean,fused,168.0,0.9642857142857143,0.9642654566080544,1.0,0.015030508240064015,0.046815309673547745,0.08064264059066772,0.704427182674408,0.9761904761904762,0.018292682926829285,0.9464285714285714,0.018867924528301883,0.002106670225577674,0.007407407407407418,0.006578947368421018,0.012499999999999956,1.0,1.0,1.0,42.0,1.0,1.0,1.0,42.0,0.9090909090909091,0.9523809523809523,0.9302325581395349,42.0,0.95,0.9047619047619048,0.926829268292683,42.0,2.0,4.0,0.0,0.0,0.0,0.9761904761904762,0.018292682926829285,0.9523809523809523,0.025,0.9523809523809523,0.05,0.0,,
clean,clean,,,clean,hierarchy_audit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9880952380952381,
DWASHING,20.0,20.0,active_valid_region,DWASHING_20dB,raw_softmax,168.0,0.7619047619047619,0.7263512429831596,0.8333333333333334,0.19081057785522365,0.41872042417526245,1.1673341989517212,0.656767725944519,0.9702380952380952,0.22699386503067487,0.9107142857142857,0.24183006535947715,0.07414490242608907,0.1777777777777778,0.20394736842105265,0.22499999999999998,1.0,0.19047619047619047,0.32,42.0,1.0,1.0,1.0,42.0,0.9090909090909091,0.9523809523809523,0.9302325581395349,42.0,0.5135135135135135,0.9047619047619048,0.6551724137931034,42.0,2.0,4.0,0.0,0.0,34.0,0.9702380952380952,0.22699386503067487,0.9523809523809523,0.025,0.9523809523809523,0.05,0.23791421362489484,,
DWASHING,20.0,20.0,active_valid_region,DWASHING_20dB,prototype,168.0,0.7738095238095238,0.7386382113821139,0.8035714285714286,0.21222133899018872,0.4417089819908142,3.0300486087799072,0.7398644685745239,0.9583333333333334,0.22360248447204967,0.9702380952380952,0.2331288343558282,0.12200654319327911,0.24444444444444446,0.22368421052631582,0.21875,1.0,0.19047619047619047,0.32,42.0,1.0,1.0,1.0,42.0,0.975,0.9285714285714286,0.9512195121951219,42.0,0.5256410256410257,0.9761904761904762,0.6833333333333333,42.0,3.0,1.0,0.0,0.0,34.0,0.9583333333333334,0.22360248447204967,0.9523809523809523,0.05,0.9047619047619048,0.0,0.23753875968992233,,
DWASHING,20.0,20.0,active_valid_region,DWASHING_20dB,hierarchical,168.0,0.7678571428571429,0.7339893888378737,0.8035714285714286,0.19506913352580302,0.4367198050022125,2.121367931365967,0.6510642766952515,0.9821428571428571,0.22424242424242424,0.9464285714285714,0.23270440251572322,0.1256107131338869,0.2518518518518519,0.23026315789473684,0.22499999999999998,1.0,0.19047619047619047,0.32,42.0,1.0,1.0,1.0,42.0,0.9743589743589743,0.9047619047619048,0.9382716049382716,42.0,0.5189873417721519,0.9761904761904762,0.6776859504132231,42.0,4.0,1.0,0.0,0.0,34.0,0.9821428571428571,0.22424242424242424,0.9761904761904762,0.07317073170731707,0.9523809523809523,0.0,0.2421875822341626,,
DWASHING,20.0,20.0,active_valid_region,DWASHING_20dB,fused,168.0,0.7619047619047619,0.7263512429831596,0.8333333333333334,0.21245257804791132,0.43671607971191406,1.514876127243042,0.704427182674408,0.9702380952380952,0.22699386503067487,0.9047619047619048,0.24342105263157898,0.0754953185729949,0.19259259259259254,0.20394736842105265,0.22499999999999998,1.0,0.19047619047619047,0.32,42.0,1.0,1.0,1.0,42.0,0.9090909090909091,0.9523809523809523,0.9302325581395349,42.0,0.5135135135135135,0.9047619047619048,0.6551724137931034,42.0,2.0,4.0,0.0,0.0,34.0,0.9702380952380952,0.22699386503067487,0.9523809523809523,0.025,0.9523809523809523,0.05,0.23791421362489484,,
DWASHING,20.0,,,DWASHING_20dB,hierarchy_audit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9880952380952381,
