noise_environment,snr_db,target_active_snr_db,snr_reference,condition,method,n,top1_acc,macro_f1,top2_acc,ece,brier,nll,frozen_global_threshold,frozen_threshold_coverage,frozen_threshold_selective_risk,frozen_per_class_threshold_coverage,frozen_per_class_threshold_selective_risk,aurc,augrc,risk_at_coverage_0.80,risk_at_coverage_0.90,risk_at_coverage_0.95,cough_precision,cough_recall,cough_f1,cough_support,calm_grunt_precision,calm_grunt_recall,calm_grunt_f1,calm_grunt_support,feeding_precision,feeding_recall,feeding_f1,feeding_support,stress_vocal_precision,stress_vocal_recall,stress_vocal_f1,stress_vocal_support,feeding_to_stress,stress_to_feeding,cough_to_calm_grunt,cough_to_feeding,cough_to_stress_vocal,global_coverage,selective_risk,feeding_coverage,feeding_selective_risk,stress_vocal_coverage,stress_vocal_selective_risk,macro_f1_degradation_vs_clean,hierarchy_consistency,mean_prototype_distance_margin
TBUS,0.0,0.0,active_valid_region,TBUS_0dB,fused,168.0,0.6785714285714286,0.6079610791685095,0.7559523809523809,0.2824116952362515,0.5840310454368591,2.4990477561950684,0.8943313360214233,0.9047619047619048,0.29605263157894735,0.8452380952380952,0.323943661971831,0.1822307898747909,0.1822307898747909,0.3111111111111111,0.29605263157894735,0.30000000000000004,0.0,0.0,0.0,42.0,0.9767441860465116,1.0,0.9882352941176471,42.0,0.9411764705882353,0.7619047619047619,0.8421052631578947,42.0,0.43956043956043955,0.9523809523809523,0.6015037593984962,42.0,10.0,2.0,1.0,0.0,41.0,0.9047619047619048,0.29605263157894735,0.7142857142857143,0.1,0.9047619047619048,0.0,0.3384598988612566,,
TBUS,0.0,,,TBUS_0dB,hierarchy_audit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9940476190476191,
STRAFFIC,20.0,20.0,active_valid_region,STRAFFIC_20dB,raw_softmax,168.0,0.6964285714285714,0.6233850129198966,0.75,0.26381080597639084,0.5724080204963684,1.8756895065307617,0.8117843866348267,0.9047619047619048,0.3026315789473685,0.8928571428571429,0.30666666666666664,0.1868348204124982,0.1868348204124982,0.3111111111111111,0.3026315789473685,0.30000000000000004,0.0,0.0,0.0,42.0,1.0,1.0,1.0,42.0,0.9230769230769231,0.8571428571428571,0.8888888888888888,42.0,0.4482758620689655,0.9285714285714286,0.6046511627906976,42.0,6.0,3.0,0.0,0.0,42.0,0.9047619047619048,0.3026315789473685,0.7857142857142857,0.09090909090909091,0.8333333333333334,0.02857142857142857,0.32303596510986954,,
STRAFFIC,20.0,20.0,active_valid_region,STRAFFIC_20dB,prototype,168.0,0.6785714285714286,0.6092657342657343,0.75,0.27809053127254757,0.5834031701087952,4.398952484130859,0.8624769449234009,0.8928571428571429,0.30000000000000004,0.8928571428571429,0.30666666666666664,0.24410104493561904,0.24410104493561907,0.31851851851851853,0.29605263157894735,0.30000000000000004,0.0,0.0,0.0,42.0,1.0,1.0,1.0,42.0,0.9166666666666666,0.7857142857142857,0.8461538461538461,42.0,0.43333333333333335,0.9285714285714286,0.5909090909090909,42.0,9.0,3.0,0.0,0.0,42.0,0.8928571428571429,0.30000000000000004,0.7380952380952381,0.0967741935483871,0.8333333333333334,0.0,0.3310751748251748,,
STRAFFIC,20.0,20.0,active_valid_region,STRAFFIC_20dB,hierarchical,168.0,0.6785714285714286,0.6092657342657343,0.75,0.29227293424663087,0.5950791239738464,6.024711608886719,0.9307669401168823,0.8988095238095238,0.29801324503311255,0.9166666666666666,0.2987012987012987,0.23834022707954533,0.23834022707954533,0.31851851851851853,0.29605263157894735,0.30625,0.0,0.0,0.0,42.0,1.0,1.0,1.0,42.0,0.9166666666666666,0.7857142857142857,0.8461538461538461,42.0,0.43333333333333335,0.9285714285714286,0.5909090909090909,42.0,9.0,3.0,0.0,0.0,42.0,0.8988095238095238,0.29801324503311255,0.7380952380952381,0.0967741935483871,0.8571428571428571,0.0,0.3251744530480162,,
STRAFFIC,20.0,20.0,active_valid_region,STRAFFIC_20dB,fused,168.0,0.6904761904761905,0.61875,0.75,0.2762939270053591,0.5840229988098145,2.5379230976104736,0.8943313360214233,0.8869047619047619,0.30201342281879195,0.8928571428571429,0.30666666666666664,0.19948707953638178,0.19948707953638176,0.31851851851851853,0.3026315789473685,0.30000000000000004,0.0,0.0,0.0,42.0,1.0,1.0,1.0,42.0,0.9210526315789473,0.8333333333333334,0.875,42.0,0.4431818181818182,0.9285714285714286,0.6,42.0,7.0,3.0,0.0,0.0,42.0,0.8869047619047619,0.30201342281879195,0.7380952380952381,0.0967741935483871,0.8095238095238095,0.0,0.3276709780297661,,
STRAFFIC,20.0,,,STRAFFIC_20dB,hierarchy_audit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9761904761904762,
STRAFFIC,10.0,10.0,active_valid_region,STRAFFIC_10dB,raw_softmax,168.0,0.6845238095238095,0.6151851851851853,0.75,0.2705830442053931,0.5929251313209534,2.0011348724365234,0.8117843866348267,0.875,0.3129251700680272,0.8571428571428571,0.3472222222222222,0.20419196785776006,0.20419196785776006,0.31851851851851853,0.3157894736842105,0.3125,0.0,0.0,0.0,42.0,1.0,1.0,1.0,42.0,0.9696969696969697,0.7619047619047619,0.8533333333333334,42.0,0.44086021505376344,0.9761904761904762,0.6074074074074074,42.0,10.0,1.0,0.0,0.0,42.0,0.875,0.3129251700680272,0.5952380952380952,0.16,0.9047619047619048,0.0,0.3312357928445808,,
STRAFFIC,10.0,10.0,active_valid_region,STRAFFIC_10dB,prototype,168.0,0.6904761904761905,0.6200903377847604,0.75,0.2942637343491826,0.601658821105957,4.391247272491455,0.8624769449234009,0.8690476190476191,0.3082191780821918,0.8690476190476191,0.34246575342465757,0.23941475249544847,0.23941475249544847,0.32592592592592595,0.3223684210526315,0.3125,0.0,0.0,0.0,42.0,1.0,1.0,1.0,42.0,0.9705882352941176,0.7857142857142857,0.868421052631579,42.0,0.44565217391304346,0.9761904761904762,0.6119402985074627,42.0,9.0,1.0,0.0,0.0,42.0,0.8690476190476191,0.3082191780821918,0.5714285714285714,0.125,0.9047619047619048,0.0,0.32025057130614865,,
STRAFFIC,10.0,10.0,active_valid_region,STRAFFIC_10dB,hierarchical,168.0,0.6726190476190477,0.6051144885511449,0.75,0.30869364206280026,0.6197035908699036,6.048355579376221,0.9307669401168823,0.8690476190476191,0.32191780821917804,0.8988095238095238,0.33112582781456956,0.22925437688936534,0.22925437688936534,0.33333333333333337,0.32894736842105265,0.3125,0.0,0.0,0.0,42.0,1.0,1.0,1.0,42.0,0.967741935483871,0.7142857142857143,0.821917808219178,42.0,0.43157894736842106,0.9761904761904762,0.5985401459854015,42.0,12.0,1.0,0.0,0.0,42.0,0.8690476190476191,0.32191780821917804,0.5714285714285714,0.20833333333333334,0.9047619047619048,0.0,0.32932569876260553,,
