noise_environment,snr_db,target_active_snr_db,snr_reference,condition,method,n,top1_acc,macro_f1,top2_acc,ece,brier,nll,frozen_global_threshold,frozen_threshold_coverage,frozen_threshold_selective_risk,frozen_per_class_threshold_coverage,frozen_per_class_threshold_selective_risk,aurc,augrc,risk_at_coverage_0.80,risk_at_coverage_0.90,risk_at_coverage_0.95,cough_precision,cough_recall,cough_f1,cough_support,calm_grunt_precision,calm_grunt_recall,calm_grunt_f1,calm_grunt_support,feeding_precision,feeding_recall,feeding_f1,feeding_support,stress_vocal_precision,stress_vocal_recall,stress_vocal_f1,stress_vocal_support,feeding_to_stress,stress_to_feeding,cough_to_calm_grunt,cough_to_feeding,cough_to_stress_vocal,global_coverage,selective_risk,feeding_coverage,feeding_selective_risk,stress_vocal_coverage,stress_vocal_selective_risk,macro_f1_degradation_vs_clean,hierarchy_consistency,mean_prototype_distance_margin
clean,clean,clean,clean,clean,raw_softmax,168.0,0.9702380952380952,0.9701322713696487,1.0,0.015065979389917248,0.049510739743709564,0.08437380194664001,0.6815703511238098,0.9821428571428571,0.030303030303030276,0.9583333333333334,0.03105590062111796,0.0022599707353489883,0.002259970735348989,0.0,0.006578947368421018,0.012499999999999956,1.0,1.0,1.0,42.0,1.0,1.0,1.0,42.0,0.8936170212765957,1.0,0.9438202247191011,42.0,1.0,0.8809523809523809,0.9367088607594937,42.0,0.0,5.0,0.0,0.0,0.0,0.9821428571428571,0.030303030303030276,0.9523809523809523,0.0,0.9761904761904762,0.12195121951219512,0.0,,
clean,clean,clean,clean,clean,prototype,168.0,0.9642857142857143,0.9642857142857144,1.0,0.025773131066844576,0.041918959468603134,0.06487168371677399,0.7140287160873413,0.9702380952380952,0.018404907975460127,0.9345238095238095,0.019108280254777066,0.0011196435594704045,0.0011196435594704043,0.0,0.0,0.006249999999999978,1.0,1.0,1.0,42.0,1.0,1.0,1.0,42.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,42.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,42.0,3.0,3.0,0.0,0.0,0.0,0.9702380952380952,0.018404907975460127,0.9761904761904762,0.04878048780487805,0.9047619047619048,0.02631578947368421,0.0,,
clean,clean,clean,clean,clean,hierarchical,168.0,0.9761904761904762,0.9761769710720363,1.0,0.017534651571796032,0.04102633148431778,0.064058817923069,0.7759732007980347,0.9702380952380952,0.018404907975460127,0.9702380952380952,0.018404907975460127,0.0009800116262293948,0.000980011626229395,0.0,0.0,0.006249999999999978,1.0,1.0,1.0,42.0,1.0,1.0,1.0,42.0,0.975,0.9285714285714286,0.9512195121951219,42.0,0.9318181818181818,0.9761904761904762,0.9534883720930233,42.0,3.0,1.0,0.0,0.0,0.0,0.9702380952380952,0.018404907975460127,0.9761904761904762,0.04878048780487805,0.9047619047619048,0.02631578947368421,0.0,,
clean,clean,clean,clean,clean,fused,168.0,0.9702380952380952,0.9701322713696487,1.0,0.015065979389917248,0.049510739743709564,0.08437380194664001,0.6815703511238098,0.9821428571428571,0.030303030303030276,0.9583333333333334,0.03105590062111796,0.0022599707353489883,0.002259970735348989,0.0,0.006578947368421018,0.012499999999999956,1.0,1.0,1.0,42.0,1.0,1.0,1.0,42.0,0.8936170212765957,1.0,0.9438202247191011,42.0,1.0,0.8809523809523809,0.9367088607594937,42.0,0.0,5.0,0.0,0.0,0.0,0.9821428571428571,0.030303030303030276,0.9523809523809523,0.0,0.9761904761904762,0.12195121951219512,0.0,,
clean,clean,,,clean,hierarchy_audit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9880952380952381,
DWASHING,20.0,20.0,active_valid_region,DWASHING_20dB,raw_softmax,168.0,0.7321428571428571,0.6641445137809976,0.8154761904761905,0.22673205694272405,0.4888566732406616,1.5650520324707031,0.6815703511238098,0.9583333333333334,0.26086956521739135,0.9285714285714286,0.27564102564102566,0.11723580663489597,0.11723580663489597,0.2592592592592593,0.25,0.25625,1.0,0.047619047619047616,0.09090909090909091,42.0,1.0,1.0,1.0,42.0,0.8936170212765957,1.0,0.9438202247191011,42.0,0.4805194805194805,0.8809523809523809,0.6218487394957983,42.0,0.0,5.0,0.0,0.0,40.0,0.9583333333333334,0.26086956521739135,0.9523809523809523,0.0,0.9761904761904762,0.12195121951219512,0.30598775758865115,,
DWASHING,20.0,20.0,active_valid_region,DWASHING_20dB,prototype,168.0,0.7440476190476191,0.7015756302521008,0.8154761904761905,0.22335610325847352,0.4631102383136749,3.1457977294921875,0.7140287160873413,0.9702380952380952,0.23926380368098155,0.9047619047619048,0.256578947368421,0.19955375197501196,0.19955375197501196,0.2518518518518519,0.22368421052631582,0.22499999999999998,1.0,0.14285714285714285,0.25,42.0,1.0,1.0,1.0,42.0,0.9069767441860465,0.9285714285714286,0.9176470588235294,42.0,0.4935064935064935,0.9047619047619048,0.6386554621848739,42.0,3.0,4.0,0.0,0.0,36.0,0.9702380952380952,0.23926380368098155,0.9761904761904762,0.04878048780487805,0.9047619047619048,0.02631578947368421,0.2627100840336136,,
DWASHING,20.0,20.0,active_valid_region,DWASHING_20dB,hierarchical,168.0,0.7619047619047619,0.7183376649340264,0.8154761904761905,0.2294743259747823,0.46610960364341736,4.286182403564453,0.7759732007980347,0.9702380952380952,0.23926380368098155,0.9345238095238095,0.24840764331210186,0.19669724908142144,0.19669724908142144,0.2518518518518519,0.22368421052631582,0.23750000000000004,1.0,0.14285714285714285,0.25,42.0,1.0,1.0,1.0,42.0,0.975,0.9285714285714286,0.9512195121951219,42.0,0.5125,0.9761904761904762,0.6721311475409836,42.0,3.0,1.0,0.0,0.0,36.0,0.9702380952380952,0.23926380368098155,0.9761904761904762,0.04878048780487805,0.9047619047619048,0.02631578947368421,0.25783930613800987,,
DWASHING,20.0,20.0,active_valid_region,DWASHING_20dB,fused,168.0,0.7321428571428571,0.6641445137809976,0.8154761904761905,0.2267320581844875,0.4888566732406616,1.5650520324707031,0.6815703511238098,0.9583333333333334,0.26086956521739135,0.9285714285714286,0.27564102564102566,0.11723580663489597,0.11723580663489597,0.2592592592592593,0.25,0.25625,1.0,0.047619047619047616,0.09090909090909091,42.0,1.0,1.0,1.0,42.0,0.8936170212765957,1.0,0.9438202247191011,42.0,0.4805194805194805,0.8809523809523809,0.6218487394957983,42.0,0.0,5.0,0.0,0.0,40.0,0.9583333333333334,0.26086956521739135,0.9523809523809523,0.0,0.9761904761904762,0.12195121951219512,0.30598775758865115,,
DWASHING,20.0,,,DWASHING_20dB,hierarchy_audit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9821428571428571,
