threshold,coverage,selective_risk,selective_acc,n_accepted,n_total
0.0,1.0,0.04166666666666663,0.9583333333333334,168,168
0.01,1.0,0.04166666666666663,0.9583333333333334,168,168
0.02,1.0,0.04166666666666663,0.9583333333333334,168,168
0.03,1.0,0.04166666666666663,0.9583333333333334,168,168
0.04,1.0,0.04166666666666663,0.9583333333333334,168,168
0.05,1.0,0.04166666666666663,0.9583333333333334,168,168
0.06,1.0,0.04166666666666663,0.9583333333333334,168,168
0.07,1.0,0.04166666666666663,0.9583333333333334,168,168
0.08,1.0,0.04166666666666663,0.9583333333333334,168,168
0.09,1.0,0.04166666666666663,0.9583333333333334,168,168
0.1,1.0,0.04166666666666663,0.9583333333333334,168,168
0.11,1.0,0.04166666666666663,0.9583333333333334,168,168
0.12,1.0,0.04166666666666663,0.9583333333333334,168,168
0.13,1.0,0.04166666666666663,0.9583333333333334,168,168
0.14,1.0,0.04166666666666663,0.9583333333333334,168,168
0.15,1.0,0.04166666666666663,0.9583333333333334,168,168
0.16,1.0,0.04166666666666663,0.9583333333333334,168,168
0.17,1.0,0.04166666666666663,0.9583333333333334,168,168
0.18,1.0,0.04166666666666663,0.9583333333333334,168,168
0.19,1.0,0.04166666666666663,0.9583333333333334,168,168
0.2,1.0,0.04166666666666663,0.9583333333333334,168,168
0.21,1.0,0.04166666666666663,0.9583333333333334,168,168
0.22,1.0,0.04166666666666663,0.9583333333333334,168,168
0.23,1.0,0.04166666666666663,0.9583333333333334,168,168
0.24,1.0,0.04166666666666663,0.9583333333333334,168,168
0.25,1.0,0.04166666666666663,0.9583333333333334,168,168
0.26,1.0,0.04166666666666663,0.9583333333333334,168,168
0.27,1.0,0.04166666666666663,0.9583333333333334,168,168
0.28,1.0,0.04166666666666663,0.9583333333333334,168,168
0.29,1.0,0.04166666666666663,0.9583333333333334,168,168
0.3,1.0,0.04166666666666663,0.9583333333333334,168,168
0.31,1.0,0.04166666666666663,0.9583333333333334,168,168
0.32,1.0,0.04166666666666663,0.9583333333333334,168,168
0.33,1.0,0.04166666666666663,0.9583333333333334,168,168
0.34,1.0,0.04166666666666663,0.9583333333333334,168,168
0.35000000000000003,1.0,0.04166666666666663,0.9583333333333334,168,168
0.36,1.0,0.04166666666666663,0.9583333333333334,168,168
0.37,1.0,0.04166666666666663,0.9583333333333334,168,168
0.38,1.0,0.04166666666666663,0.9583333333333334,168,168
0.39,1.0,0.04166666666666663,0.9583333333333334,168,168
0.4,1.0,0.04166666666666663,0.9583333333333334,168,168
0.41000000000000003,1.0,0.04166666666666663,0.9583333333333334,168,168
0.42,1.0,0.04166666666666663,0.9583333333333334,168,168
0.43,1.0,0.04166666666666663,0.9583333333333334,168,168
0.44,1.0,0.04166666666666663,0.9583333333333334,168,168
0.45,1.0,0.04166666666666663,0.9583333333333334,168,168
0.46,1.0,0.04166666666666663,0.9583333333333334,168,168
0.47000000000000003,1.0,0.04166666666666663,0.9583333333333334,168,168
0.48,1.0,0.04166666666666663,0.9583333333333334,168,168
0.49,1.0,0.04166666666666663,0.9583333333333334,168,168
0.5,1.0,0.04166666666666663,0.9583333333333334,168,168
0.51,0.9940476190476191,0.041916167664670656,0.9580838323353293,167,168
0.52,0.9940476190476191,0.041916167664670656,0.9580838323353293,167,168
0.53,0.9940476190476191,0.041916167664670656,0.9580838323353293,167,168
0.54,0.9940476190476191,0.041916167664670656,0.9580838323353293,167,168
0.55,0.9940476190476191,0.041916167664670656,0.9580838323353293,167,168
0.56,0.9940476190476191,0.041916167664670656,0.9580838323353293,167,168
0.5700000000000001,0.9940476190476191,0.041916167664670656,0.9580838323353293,167,168
0.58,0.9940476190476191,0.041916167664670656,0.9580838323353293,167,168
0.59,0.9940476190476191,0.041916167664670656,0.9580838323353293,167,168
0.6,0.9940476190476191,0.041916167664670656,0.9580838323353293,167,168
0.61,0.9940476190476191,0.041916167664670656,0.9580838323353293,167,168
0.62,0.9940476190476191,0.041916167664670656,0.9580838323353293,167,168
0.63,0.9880952380952381,0.03614457831325302,0.963855421686747,166,168
0.64,0.9821428571428571,0.036363636363636376,0.9636363636363636,165,168
0.65,0.9821428571428571,0.036363636363636376,0.9636363636363636,165,168
0.66,0.9761904761904762,0.03658536585365857,0.9634146341463414,164,168
0.67,0.9761904761904762,0.03658536585365857,0.9634146341463414,164,168
0.68,0.9761904761904762,0.03658536585365857,0.9634146341463414,164,168
0.6900000000000001,0.9761904761904762,0.03658536585365857,0.9634146341463414,164,168
0.7000000000000001,0.9583333333333334,0.037267080745341574,0.9627329192546584,161,168
0.71,0.9583333333333334,0.037267080745341574,0.9627329192546584,161,168
0.72,0.9583333333333334,0.037267080745341574,0.9627329192546584,161,168
0.73,0.9583333333333334,0.037267080745341574,0.9627329192546584,161,168
0.74,0.9523809523809523,0.03749999999999998,0.9625,160,168
0.75,0.9464285714285714,0.037735849056603765,0.9622641509433962,159,168
0.76,0.9464285714285714,0.037735849056603765,0.9622641509433962,159,168
0.77,0.9404761904761905,0.03164556962025311,0.9683544303797469,158,168
0.78,0.9404761904761905,0.03164556962025311,0.9683544303797469,158,168
0.79,0.9404761904761905,0.03164556962025311,0.9683544303797469,158,168
0.8,0.9404761904761905,0.03164556962025311,0.9683544303797469,158,168
0.81,0.9404761904761905,0.03164556962025311,0.9683544303797469,158,168
0.8200000000000001,0.9404761904761905,0.03164556962025311,0.9683544303797469,158,168
0.8300000000000001,0.9404761904761905,0.03164556962025311,0.9683544303797469,158,168
0.84,0.9404761904761905,0.03164556962025311,0.9683544303797469,158,168
0.8457677364349365,0.9404761904761905,0.03164556962025311,0.9683544303797469,158,168
0.85,0.9404761904761905,0.03164556962025311,0.9683544303797469,158,168
0.86,0.9345238095238095,0.031847133757961776,0.9681528662420382,157,168
0.87,0.9285714285714286,0.02564102564102566,0.9743589743589743,156,168
0.88,0.9285714285714286,0.02564102564102566,0.9743589743589743,156,168
0.89,0.9226190476190477,0.01935483870967747,0.9806451612903225,155,168
0.9,0.9107142857142857,0.013071895424836555,0.9869281045751634,153,168
0.91,0.9047619047619048,0.013157894736842146,0.9868421052631579,152,168
0.92,0.9047619047619048,0.013157894736842146,0.9868421052631579,152,168
0.93,0.8988095238095238,0.013245033112582738,0.9867549668874173,151,168
0.9400000000000001,0.8988095238095238,0.013245033112582738,0.9867549668874173,151,168
0.9500000000000001,0.875,0.013605442176870763,0.9863945578231292,147,168
0.96,0.8452380952380952,0.014084507042253502,0.9859154929577465,142,168
0.97,0.8392857142857143,0.014184397163120588,0.9858156028368794,141,168
0.98,0.8154761904761905,0.014598540145985384,0.9854014598540146,137,168
0.99,0.7261904761904762,0.008196721311475419,0.9918032786885246,122,168
1.0,0.49404761904761907,0.0,1.0,83,168
