noise_environment,snr_db,target_active_snr_db,snr_reference,condition,method,n,top1_acc,macro_f1,top2_acc,ece,brier,nll,frozen_global_threshold,frozen_threshold_coverage,frozen_threshold_selective_risk,frozen_per_class_threshold_coverage,frozen_per_class_threshold_selective_risk,aurc,risk_at_coverage_0.80,risk_at_coverage_0.90,risk_at_coverage_0.95,cough_precision,cough_recall,cough_f1,cough_support,calm_grunt_precision,calm_grunt_recall,calm_grunt_f1,calm_grunt_support,feeding_precision,feeding_recall,feeding_f1,feeding_support,stress_vocal_precision,stress_vocal_recall,stress_vocal_f1,stress_vocal_support,feeding_to_stress,stress_to_feeding,cough_to_calm_grunt,cough_to_feeding,cough_to_stress_vocal,global_coverage,selective_risk,feeding_coverage,feeding_selective_risk,stress_vocal_coverage,stress_vocal_selective_risk,macro_f1_degradation_vs_clean,hierarchy_consistency,mean_prototype_distance_margin
clean,clean,clean,clean,clean,raw_softmax,168.0,0.9523809523809523,0.9523539421440725,1.0,0.020858306260336003,0.07051912695169449,0.12388525903224945,0.7423151135444641,0.9523809523809523,0.03125,0.9345238095238095,0.031847133757961776,0.005157339450451318,0.007407407407407418,0.02631578947368418,0.03125,1.0,1.0,1.0,42.0,1.0,1.0,1.0,42.0,0.8863636363636364,0.9285714285714286,0.9069767441860465,42.0,0.925,0.8809523809523809,0.9024390243902439,42.0,3.0,5.0,0.0,0.0,0.0,0.9523809523809523,0.03125,0.8809523809523809,0.02702702702702703,0.9285714285714286,0.10256410256410256,0.0,,
clean,clean,clean,clean,clean,prototype,168.0,0.9583333333333334,0.9583274273564847,1.0,0.02365792684611815,0.0688413605093956,0.12027064710855484,0.6970718502998352,0.9523809523809523,0.025000000000000022,0.9404761904761905,0.03164556962025311,0.005453585398406205,0.007407407407407418,0.013157894736842146,0.025000000000000022,1.0,1.0,1.0,42.0,1.0,1.0,1.0,42.0,0.9069767441860465,0.9285714285714286,0.9176470588235294,42.0,0.926829268292683,0.9047619047619048,0.9156626506024096,42.0,3.0,4.0,0.0,0.0,0.0,0.9523809523809523,0.025000000000000022,0.8809523809523809,0.02702702702702703,0.9285714285714286,0.07692307692307693,0.0,,
clean,clean,clean,clean,clean,hierarchical,168.0,0.9583333333333334,0.9583274273564847,1.0,0.03856780344531645,0.07909911125898361,0.227453351020813,0.9238653182983398,0.9583333333333334,0.03105590062111796,0.9642857142857143,0.03703703703703709,0.005349056060653301,0.007407407407407418,0.019736842105263164,0.025000000000000022,1.0,1.0,1.0,42.0,1.0,1.0,1.0,42.0,0.9069767441860465,0.9285714285714286,0.9176470588235294,42.0,0.926829268292683,0.9047619047619048,0.9156626506024096,42.0,3.0,4.0,0.0,0.0,0.0,0.9583333333333334,0.03105590062111796,0.8809523809523809,0.02702702702702703,0.9523809523809523,0.1,0.0,,
clean,clean,clean,clean,clean,fused,168.0,0.9523809523809523,0.9523539421440725,1.0,0.020858306260336003,0.07051912695169449,0.12388524413108826,0.7423151135444641,0.9523809523809523,0.03125,0.9345238095238095,0.031847133757961776,0.005157339450451318,0.007407407407407418,0.02631578947368418,0.03125,1.0,1.0,1.0,42.0,1.0,1.0,1.0,42.0,0.8863636363636364,0.9285714285714286,0.9069767441860465,42.0,0.925,0.8809523809523809,0.9024390243902439,42.0,3.0,5.0,0.0,0.0,0.0,0.9523809523809523,0.03125,0.8809523809523809,0.02702702702702703,0.9285714285714286,0.10256410256410256,0.0,,
clean,clean,,,clean,hierarchy_audit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9940476190476191,
DWASHING,20.0,20.0,active_valid_region,DWASHING_20dB,raw_softmax,168.0,0.7619047619047619,0.7351787339547438,0.8630952380952381,0.18938375583716804,0.41955652832984924,1.1679296493530273,0.7423151135444641,0.9285714285714286,0.21794871794871795,0.8095238095238095,0.25735294117647056,0.10413779413148894,0.20740740740740737,0.2171052631578947,0.21875,1.0,0.23809523809523808,0.38461538461538464,42.0,1.0,1.0,1.0,42.0,0.8863636363636364,0.9285714285714286,0.9069767441860465,42.0,0.5138888888888888,0.8809523809523809,0.6491228070175439,42.0,3.0,5.0,0.0,0.0,32.0,0.9285714285714286,0.21794871794871795,0.8809523809523809,0.02702702702702703,0.9047619047619048,0.07894736842105263,0.21717520818932878,,
DWASHING,20.0,20.0,active_valid_region,DWASHING_20dB,prototype,168.0,0.7738095238095238,0.7530338685861941,0.8630952380952381,0.17133580077262148,0.4044274687767029,1.670031189918518,0.6970718502998352,0.9404761904761905,0.2088607594936709,0.8571428571428571,0.23611111111111116,0.14238172612963268,0.20740740740740737,0.20394736842105265,0.21250000000000002,1.0,0.2857142857142857,0.4444444444444444,42.0,1.0,1.0,1.0,42.0,0.8863636363636364,0.9285714285714286,0.9069767441860465,42.0,0.5285714285714286,0.8809523809523809,0.6607142857142857,42.0,3.0,5.0,0.0,0.0,30.0,0.9404761904761905,0.2088607594936709,0.8809523809523809,0.02702702702702703,0.9047619047619048,0.07894736842105263,0.20529355877029054,,
DWASHING,20.0,20.0,active_valid_region,DWASHING_20dB,hierarchical,168.0,0.7797619047619048,0.7586644687373475,0.8630952380952381,0.21052528350126176,0.43071237206459045,4.315510272979736,0.9238653182983398,0.9464285714285714,0.21383647798742134,0.9404761904761905,0.2215189873417721,0.1673140744681794,0.2148148148148148,0.20394736842105265,0.21250000000000002,1.0,0.2857142857142857,0.4444444444444444,42.0,1.0,1.0,1.0,42.0,0.9069767441860465,0.9285714285714286,0.9176470588235294,42.0,0.5352112676056338,0.9047619047619048,0.672566371681416,42.0,3.0,4.0,0.0,0.0,30.0,0.9464285714285714,0.21383647798742134,0.8809523809523809,0.02702702702702703,0.9285714285714286,0.10256410256410256,0.1996629586191372,,
DWASHING,20.0,20.0,active_valid_region,DWASHING_20dB,fused,168.0,0.7619047619047619,0.7351787339547438,0.8630952380952381,0.18938375583716804,0.41955652832984924,1.1679296493530273,0.7423151135444641,0.9285714285714286,0.21794871794871795,0.8095238095238095,0.25735294117647056,0.10413779413148894,0.20740740740740737,0.2171052631578947,0.21875,1.0,0.23809523809523808,0.38461538461538464,42.0,1.0,1.0,1.0,42.0,0.8863636363636364,0.9285714285714286,0.9069767441860465,42.0,0.5138888888888888,0.8809523809523809,0.6491228070175439,42.0,3.0,5.0,0.0,0.0,32.0,0.9285714285714286,0.21794871794871795,0.8809523809523809,0.02702702702702703,0.9047619047619048,0.07894736842105263,0.21717520818932878,,
DWASHING,20.0,,,DWASHING_20dB,hierarchy_audit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9880952380952381,
