noise_environment,snr_db,target_active_snr_db,snr_reference,condition,method,n,top1_acc,macro_f1,top2_acc,ece,brier,nll,frozen_global_threshold,frozen_threshold_coverage,frozen_threshold_selective_risk,frozen_per_class_threshold_coverage,frozen_per_class_threshold_selective_risk,aurc,risk_at_coverage_0.80,risk_at_coverage_0.90,risk_at_coverage_0.95,cough_precision,cough_recall,cough_f1,cough_support,calm_grunt_precision,calm_grunt_recall,calm_grunt_f1,calm_grunt_support,feeding_precision,feeding_recall,feeding_f1,feeding_support,stress_vocal_precision,stress_vocal_recall,stress_vocal_f1,stress_vocal_support,feeding_to_stress,stress_to_feeding,cough_to_calm_grunt,cough_to_feeding,cough_to_stress_vocal,global_coverage,selective_risk,feeding_coverage,feeding_selective_risk,stress_vocal_coverage,stress_vocal_selective_risk,macro_f1_degradation_vs_clean,hierarchy_consistency,mean_prototype_distance_margin
DWASHING,10.0,10.0,active_valid_region,DWASHING_10dB,raw_softmax,168.0,0.7142857142857143,0.6379573170731707,0.7857142857142857,0.25849955067748115,0.5414477586746216,1.9641799926757812,0.7191465497016907,0.9642857142857143,0.2777777777777778,0.9464285714285714,0.28301886792452835,0.1730158464267497,0.3037037037037037,0.2763157894736842,0.275,0.0,0.0,0.0,42.0,1.0,1.0,1.0,42.0,0.95,0.9047619047619048,0.926829268292683,42.0,0.46511627906976744,0.9523809523809523,0.625,42.0,4.0,2.0,0.0,0.0,42.0,0.9642857142857143,0.2777777777777778,0.9523809523809523,0.05,0.9047619047619048,0.02631578947368421,0.33821965399886555,,
DWASHING,10.0,10.0,active_valid_region,DWASHING_10dB,prototype,168.0,0.7202380952380952,0.6434826299167384,0.7619047619047619,0.25856760215191615,0.5431841611862183,3.8061161041259766,0.6710800528526306,0.9880952380952381,0.27710843373493976,0.9702380952380952,0.2883435582822086,0.24570750457009224,0.3037037037037037,0.2828947368421053,0.275,0.0,0.0,0.0,42.0,1.0,1.0,1.0,42.0,0.9743589743589743,0.9047619047619048,0.9382716049382716,42.0,0.47126436781609193,0.9761904761904762,0.6356589147286822,42.0,4.0,1.0,0.0,0.0,42.0,0.9880952380952381,0.27710843373493976,1.0,0.09523809523809523,0.9523809523809523,0.0,0.32675124676646505,,
DWASHING,10.0,10.0,active_valid_region,DWASHING_10dB,hierarchical,168.0,0.7202380952380952,0.6434826299167384,0.7678571428571429,0.262121887079307,0.5454087257385254,3.720409631729126,0.6666757464408875,0.9940476190476191,0.27544910179640714,0.9821428571428571,0.2848484848484848,0.24326691754759813,0.3037037037037037,0.2894736842105263,0.275,0.0,0.0,0.0,42.0,1.0,1.0,1.0,42.0,0.9743589743589743,0.9047619047619048,0.9382716049382716,42.0,0.47126436781609193,0.9761904761904762,0.6356589147286822,42.0,4.0,1.0,0.0,0.0,42.0,0.9940476190476191,0.27544910179640714,1.0,0.09523809523809523,0.9761904761904762,0.0,0.32078282669131597,,
DWASHING,10.0,10.0,active_valid_region,DWASHING_10dB,fused,168.0,0.7142857142857143,0.6379573170731707,0.7797619047619048,0.26051560434557147,0.5439403653144836,2.6570234298706055,0.7600507736206055,0.9702380952380952,0.2760736196319018,0.9464285714285714,0.28301886792452835,0.22974901431963135,0.3037037037037037,0.2828947368421053,0.275,0.0,0.0,0.0,42.0,1.0,1.0,1.0,42.0,0.95,0.9047619047619048,0.926829268292683,42.0,0.46511627906976744,0.9523809523809523,0.625,42.0,4.0,2.0,0.0,0.0,42.0,0.9702380952380952,0.2760736196319018,0.9523809523809523,0.05,0.9285714285714286,0.02564102564102564,0.3322765596100328,,
DWASHING,10.0,,,DWASHING_10dB,hierarchy_audit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
DWASHING,0.0,0.0,active_valid_region,DWASHING_0dB,raw_softmax,168.0,0.6964285714285714,0.6249145591250854,0.7559523809523809,0.27494307430017556,0.5642538666725159,2.22784686088562,0.7191465497016907,0.9583333333333334,0.2857142857142857,0.9226190476190477,0.3032258064516129,0.21111474010943707,0.3037037037037037,0.2894736842105263,0.2875,0.0,0.0,0.0,42.0,1.0,1.0,1.0,42.0,0.9714285714285714,0.8095238095238095,0.8831168831168831,42.0,0.45054945054945056,0.9761904761904762,0.6165413533834586,42.0,8.0,1.0,0.0,0.0,42.0,0.9583333333333334,0.2857142857142857,0.8809523809523809,0.10810810810810811,0.9523809523809523,0.0,0.35126241194695085,,
DWASHING,0.0,0.0,active_valid_region,DWASHING_0dB,prototype,168.0,0.7023809523809523,0.6304006284367636,0.7440476190476191,0.28737972357443403,0.5828925371170044,4.06837272644043,0.6710800528526306,0.9642857142857143,0.30246913580246915,0.9345238095238095,0.3121019108280255,0.24877126603152538,0.3111111111111111,0.2828947368421053,0.30625,0.0,0.0,0.0,42.0,1.0,1.0,1.0,42.0,1.0,0.8095238095238095,0.8947368421052632,42.0,0.45652173913043476,1.0,0.6268656716417911,42.0,8.0,0.0,0.0,0.0,42.0,0.9642857142857143,0.30246913580246915,0.9047619047619048,0.21052631578947367,0.9761904761904762,0.0,0.3398332482464399,,
DWASHING,0.0,0.0,active_valid_region,DWASHING_0dB,hierarchical,168.0,0.6904761904761905,0.6206279809220986,0.7440476190476191,0.28647330864554355,0.5933508276939392,4.000809669494629,0.6666757464408875,0.9583333333333334,0.31055900621118016,0.9285714285714286,0.3205128205128205,0.2474815936517804,0.3111111111111111,0.29605263157894735,0.30625,0.0,0.0,0.0,42.0,1.0,1.0,1.0,42.0,1.0,0.7619047619047619,0.8648648648648649,42.0,0.44680851063829785,1.0,0.6176470588235294,42.0,10.0,0.0,0.0,0.0,42.0,0.9583333333333334,0.31055900621118016,0.8571428571428571,0.2222222222222222,0.9761904761904762,0.0,0.3436374756859558,,
DWASHING,0.0,0.0,active_valid_region,DWASHING_0dB,fused,168.0,0.6964285714285714,0.6249145591250854,0.75,0.2748504348454021,0.5721744298934937,3.019137144088745,0.7600507736206055,0.9642857142857143,0.2901234567901234,0.9226190476190477,0.3032258064516129,0.2432038689462382,0.3111111111111111,0.29605263157894735,0.29374999999999996,0.0,0.0,0.0,42.0,1.0,1.0,1.0,42.0,0.9714285714285714,0.8095238095238095,0.8831168831168831,42.0,0.45054945054945056,0.9761904761904762,0.6165413533834586,42.0,8.0,1.0,0.0,0.0,42.0,0.9642857142857143,0.2901234567901234,0.8809523809523809,0.13513513513513514,0.9761904761904762,0.0,0.34531931755811807,,
DWASHING,0.0,,,DWASHING_0dB,hierarchy_audit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9761904761904762,
TBUS,20.0,20.0,active_valid_region,TBUS_20dB,raw_softmax,168.0,0.7321428571428571,0.6585365853658537,0.7916666666666666,0.25383479325544267,0.5218318700790405,1.861238956451416,0.7191465497016907,0.9523809523809523,0.26875000000000004,0.9583333333333334,0.2795031055900621,0.142335803260941,0.28148148148148144,0.26973684210526316,0.26875000000000004,1.0,0.023809523809523808,0.046511627906976744,42.0,1.0,1.0,1.0,42.0,0.9318181818181818,0.9761904761904762,0.9534883720930233,42.0,0.48148148148148145,0.9285714285714286,0.6341463414634146,42.0,1.0,3.0,0.0,0.0,41.0,0.9523809523809523,0.26875000000000004,0.9523809523809523,0.025,0.8809523809523809,0.05405405405405406,0.3176403857061826,,
TBUS,20.0,20.0,active_valid_region,TBUS_20dB,prototype,168.0,0.7321428571428571,0.6676670317634174,0.7619047619047619,0.2507306677954538,0.5149485468864441,3.8303165435791016,0.6710800528526306,0.9702380952380952,0.2576687116564417,0.9583333333333334,0.27329192546583847,0.21838228591216985,0.2962962962962963,0.26973684210526316,0.25625,1.0,0.047619047619047616,0.09090909090909091,42.0,1.0,1.0,1.0,42.0,0.9512195121951219,0.9285714285714286,0.9397590361445783,42.0,0.4819277108433735,0.9523809523809523,0.64,42.0,3.0,2.0,0.0,0.0,40.0,0.9702380952380952,0.2576687116564417,0.9523809523809523,0.05,0.9285714285714286,0.0,0.30256684491978614,,
TBUS,20.0,20.0,active_valid_region,TBUS_20dB,hierarchical,168.0,0.7321428571428571,0.6687124967964861,0.7619047619047619,0.24704254134779888,0.5149664282798767,3.762057065963745,0.6666757464408875,0.9761904761904762,0.2621951219512195,0.9583333333333334,0.27329192546583847,0.21459390879752693,0.3037037037037037,0.26973684210526316,0.25625,1.0,0.047619047619047616,0.09090909090909091,42.0,1.0,1.0,1.0,42.0,0.9743589743589743,0.9047619047619048,0.9382716049382716,42.0,0.4823529411764706,0.9761904761904762,0.6456692913385826,42.0,4.0,1.0,0.0,0.0,40.0,0.9761904761904762,0.2621951219512195,0.9761904761904762,0.07317073170731707,0.9285714285714286,0.0,0.29555295981156826,,
TBUS,20.0,20.0,active_valid_region,TBUS_20dB,fused,168.0,0.7261904761904762,0.6541800891399321,0.7916666666666666,0.2535544215213685,0.5215016603469849,2.5119388103485107,0.7600507736206055,0.9523809523809523,0.26249999999999996,0.9464285714285714,0.2704402515723271,0.18425782181938094,0.2962962962962963,0.26973684210526316,0.26249999999999996,1.0,0.023809523809523808,0.046511627906976744,42.0,1.0,1.0,1.0,42.0,0.9302325581395349,0.9523809523809523,0.9411764705882353,42.0,0.47560975609756095,0.9285714285714286,0.6290322580645161,42.0,2.0,3.0,0.0,0.0,41.0,0.9523809523809523,0.26249999999999996,0.9285714285714286,0.02564102564102564,0.9047619047619048,0.02631578947368421,0.3160537875432714,,
TBUS,20.0,,,TBUS_20dB,hierarchy_audit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9880952380952381,
TBUS,10.0,10.0,active_valid_region,TBUS_10dB,raw_softmax,168.0,0.7202380952380952,0.6412941176470588,0.75,0.26214247409786495,0.5398812890052795,2.1612298488616943,0.7191465497016907,0.9523809523809523,0.26875000000000004,0.9345238095238095,0.28025477707006374,0.1774930422294576,0.3111111111111111,0.2828947368421053,0.26875000000000004,0.0,0.0,0.0,42.0,1.0,1.0,1.0,42.0,0.9302325581395349,0.9523809523809523,0.9411764705882353,42.0,0.46987951807228917,0.9285714285714286,0.624,42.0,2.0,3.0,0.0,0.0,42.0,0.9523809523809523,0.26875000000000004,0.9047619047619048,0.02631578947368421,0.9047619047619048,0.0,0.3348828534249775,,
TBUS,10.0,10.0,active_valid_region,TBUS_10dB,prototype,168.0,0.7142857142857143,0.6389423076923078,0.75,0.25769947788545067,0.548187792301178,4.414379119873047,0.6710800528526306,0.9583333333333334,0.2795031055900621,0.9583333333333334,0.2795031055900621,0.24003239607908736,0.31851851851851853,0.2828947368421053,0.28125,0.0,0.0,0.0,42.0,1.0,1.0,1.0,42.0,0.9736842105263158,0.8809523809523809,0.925,42.0,0.4659090909090909,0.9761904761904762,0.6307692307692307,42.0,5.0,1.0,0.0,0.0,42.0,0.9583333333333334,0.2795031055900621,0.8809523809523809,0.08108108108108109,0.9523809523809523,0.0,0.33129156899089574,,
TBUS,10.0,10.0,active_valid_region,TBUS_10dB,hierarchical,168.0,0.7142857142857143,0.6398601398601399,0.75,0.2553574339974494,0.5536419153213501,4.315179824829102,0.6666757464408875,0.9583333333333334,0.2857142857142857,0.9642857142857143,0.28395061728395066,0.23529689509853854,0.31851851851851853,0.2828947368421053,0.28125,0.0,0.0,0.0,42.0,1.0,1.0,1.0,42.0,1.0,0.8571428571428571,0.9230769230769231,42.0,0.4666666666666667,1.0,0.6363636363636364,42.0,6.0,0.0,0.0,0.0,42.0,0.9583333333333334,0.2857142857142857,0.8809523809523809,0.10810810810810811,0.9523809523809523,0.0,0.3244053167479145,,
TBUS,10.0,10.0,active_valid_region,TBUS_10dB,fused,168.0,0.7202380952380952,0.6424200739967745,0.75,0.26878126036553157,0.5423239469528198,2.926926851272583,0.7600507736206055,0.9464285714285714,0.2704402515723271,0.9345238095238095,0.28025477707006374,0.21689845667866917,0.31851851851851853,0.2828947368421053,0.26875000000000004,0.0,0.0,0.0,42.0,1.0,1.0,1.0,42.0,0.9512195121951219,0.9285714285714286,0.9397590361445783,42.0,0.47058823529411764,0.9523809523809523,0.6299212598425197,42.0,3.0,2.0,0.0,0.0,42.0,0.9464285714285714,0.2704402515723271,0.8809523809523809,0.02702702702702703,0.9047619047619048,0.0,0.327813802686429,,
TBUS,10.0,,,TBUS_10dB,hierarchy_audit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9821428571428571,
TBUS,0.0,0.0,active_valid_region,TBUS_0dB,raw_softmax,168.0,0.6845238095238095,0.6137993553585818,0.75,0.2684577103881609,0.5843743681907654,2.361448049545288,0.7191465497016907,0.9285714285714286,0.3012820512820513,0.9047619047619048,0.32894736842105265,0.19644910348481925,0.3111111111111111,0.29605263157894735,0.30625,0.0,0.0,0.0,42.0,0.9767441860465116,1.0,0.9882352941176471,42.0,1.0,0.7380952380952381,0.8493150684931506,42.0,0.44680851063829785,1.0,0.6176470588235294,42.0,11.0,0.0,1.0,0.0,41.0,0.9285714285714286,0.3012820512820513,0.8095238095238095,0.17647058823529413,0.9285714285714286,0.0,0.3623776157134545,,
TBUS,0.0,0.0,active_valid_region,TBUS_0dB,prototype,168.0,0.6666666666666666,0.5981379602200593,0.75,0.29589571165187023,0.6213545799255371,4.67343282699585,0.6710800528526306,0.9761904761904762,0.323170731707317,0.9285714285714286,0.33333333333333337,0.23381573672404815,0.31851851851851853,0.32894736842105265,0.32499999999999996,0.0,0.0,0.0,42.0,0.9767441860465116,1.0,0.9882352941176471,42.0,1.0,0.6666666666666666,0.8,42.0,0.4329896907216495,1.0,0.60431654676259,42.0,14.0,0.0,1.0,0.0,41.0,0.9761904761904762,0.323170731707317,0.9285714285714286,0.3076923076923077,1.0,0.0,0.3720959164631442,,
TBUS,0.0,0.0,active_valid_region,TBUS_0dB,hierarchical,168.0,0.6666666666666666,0.5981379602200593,0.75,0.31084387075333375,0.6354146003723145,4.5976643562316895,0.6666757464408875,0.9702380952380952,0.3312883435582822,0.9285714285714286,0.33974358974358976,0.22853762115633125,0.32592592592592595,0.3421052631578947,0.32499999999999996,0.0,0.0,0.0,42.0,0.9767441860465116,1.0,0.9882352941176471,42.0,1.0,0.6666666666666666,0.8,42.0,0.4329896907216495,1.0,0.60431654676259,42.0,14.0,0.0,1.0,0.0,41.0,0.9702380952380952,0.3312883435582822,0.8809523809523809,0.32432432432432434,1.0,0.0,0.36612749638799513,,
TBUS,0.0,0.0,active_valid_region,TBUS_0dB,fused,168.0,0.6785714285714286,0.6086768283955919,0.75,0.2865965167681376,0.6015018820762634,3.1963798999786377,0.7600507736206055,0.9464285714285714,0.30817610062893086,0.9047619047619048,0.32894736842105265,0.21686400022406602,0.3111111111111111,0.3026315789473685,0.3125,0.0,0.0,0.0,42.0,0.9767441860465116,1.0,0.9882352941176471,42.0,1.0,0.7142857142857143,0.8333333333333334,42.0,0.4421052631578947,1.0,0.6131386861313869,42.0,12.0,0.0,1.0,0.0,41.0,0.9464285714285714,0.30817610062893086,0.8571428571428571,0.2222222222222222,0.9523809523809523,0.0,0.3615570482876116,,
TBUS,0.0,,,TBUS_0dB,hierarchy_audit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9940476190476191,
STRAFFIC,20.0,20.0,active_valid_region,STRAFFIC_20dB,raw_softmax,168.0,0.7142857142857143,0.6369047619047619,0.75,0.25576880467789515,0.5470436811447144,2.3438589572906494,0.7191465497016907,0.9642857142857143,0.2777777777777778,0.9642857142857143,0.28395061728395066,0.1889927722074327,0.3111111111111111,0.2828947368421053,0.28125,0.0,0.0,0.0,42.0,1.0,1.0,1.0,42.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,42.0,0.4642857142857143,0.9285714285714286,0.6190476190476191,42.0,3.0,3.0,0.0,0.0,42.0,0.9642857142857143,0.2777777777777778,0.9285714285714286,0.05128205128205128,0.9285714285714286,0.02564102564102564,0.3392722091672744,,
STRAFFIC,20.0,20.0,active_valid_region,STRAFFIC_20dB,prototype,168.0,0.7142857142857143,0.6389423076923078,0.75,0.25795602337235496,0.5538725852966309,4.592715740203857,0.6710800528526306,0.9642857142857143,0.28395061728395066,0.9761904761904762,0.2804878048780488,0.24435677623257915,0.31851851851851853,0.2894736842105263,0.28125,0.0,0.0,0.0,42.0,1.0,1.0,1.0,42.0,0.9736842105263158,0.8809523809523809,0.925,42.0,0.4659090909090909,0.9761904761904762,0.6307692307692307,42.0,5.0,1.0,0.0,0.0,42.0,0.9642857142857143,0.28395061728395066,0.9047619047619048,0.10526315789473684,0.9523809523809523,0.0,0.33129156899089574,,
STRAFFIC,20.0,20.0,active_valid_region,STRAFFIC_20dB,hierarchical,168.0,0.7083333333333334,0.6343366508841434,0.75,0.2730554430967285,0.5588716864585876,4.484731674194336,0.6666757464408875,0.9523809523809523,0.2875,0.9702380952380952,0.2883435582822086,0.23848763836007686,0.31851851851851853,0.2894736842105263,0.2875,0.0,0.0,0.0,42.0,1.0,1.0,1.0,42.0,0.972972972972973,0.8571428571428571,0.9113924050632911,42.0,0.4606741573033708,0.9761904761904762,0.6259541984732825,42.0,6.0,1.0,0.0,0.0,42.0,0.9523809523809523,0.2875,0.8571428571428571,0.1111111111111111,0.9523809523809523,0.0,0.32992880572391103,,
STRAFFIC,20.0,20.0,active_valid_region,STRAFFIC_20dB,fused,168.0,0.7142857142857143,0.6379573170731707,0.75,0.2591478824615479,0.5491544008255005,3.1708827018737793,0.7600507736206055,0.9464285714285714,0.2767295597484277,0.9583333333333334,0.2795031055900621,0.22849410244999696,0.3111111111111111,0.2828947368421053,0.275,0.0,0.0,0.0,42.0,1.0,1.0,1.0,42.0,0.95,0.9047619047619048,0.926829268292683,42.0,0.46511627906976744,0.9523809523809523,0.625,42.0,4.0,2.0,0.0,0.0,42.0,0.9464285714285714,0.2767295597484277,0.8809523809523809,0.05405405405405406,0.9047619047619048,0.0,0.3322765596100328,,
STRAFFIC,20.0,,,STRAFFIC_20dB,hierarchy_audit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9880952380952381,
STRAFFIC,10.0,10.0,active_valid_region,STRAFFIC_10dB,raw_softmax,168.0,0.6785714285714286,0.6105072463768116,0.75,0.2913656309247017,0.6107443571090698,2.6137332916259766,0.7191465497016907,0.9345238095238095,0.3184713375796179,0.9166666666666666,0.33766233766233766,0.22247071783816325,0.32592592592592595,0.3223684210526315,0.31875,0.0,0.0,0.0,42.0,1.0,1.0,1.0,42.0,1.0,0.7142857142857143,0.8333333333333334,42.0,0.4375,1.0,0.6086956521739131,42.0,12.0,0.0,0.0,0.0,42.0,0.9345238095238095,0.3184713375796179,0.7380952380952381,0.25806451612903225,1.0,0.0,0.36566972469522463,,
STRAFFIC,10.0,10.0,active_valid_region,STRAFFIC_10dB,prototype,168.0,0.6488095238095238,0.5834203110322513,0.75,0.31499064465363824,0.6524866223335266,4.796723365783691,0.6710800528526306,0.9464285714285714,0.3459119496855346,0.9285714285714286,0.34615384615384615,0.24134644145887688,0.32592592592592595,0.3421052631578947,0.34375,0.0,0.0,0.0,42.0,1.0,1.0,1.0,42.0,1.0,0.5952380952380952,0.746268656716418,42.0,0.4158415841584158,1.0,0.5874125874125874,42.0,17.0,0.0,0.0,0.0,42.0,0.9464285714285714,0.3459119496855346,0.7857142857142857,0.3939393939393939,1.0,0.0,0.38681356565095215,,
STRAFFIC,10.0,10.0,active_valid_region,STRAFFIC_10dB,hierarchical,168.0,0.6369047619047619,0.5717506631299736,0.75,0.3261222090749514,0.674780011177063,4.750574588775635,0.6666757464408875,0.9404761904761905,0.35443037974683544,0.9285714285714286,0.3589743589743589,0.23775163102861185,0.3407407407407408,0.35526315789473684,0.35624999999999996,0.0,0.0,0.0,42.0,1.0,1.0,1.0,42.0,1.0,0.5476190476190477,0.7076923076923077,42.0,0.4077669902912621,1.0,0.5793103448275863,42.0,19.0,0.0,0.0,0.0,42.0,0.9404761904761905,0.35443037974683544,0.7619047619047619,0.4375,1.0,0.0,0.3925147934780808,,
STRAFFIC,10.0,10.0,active_valid_region,STRAFFIC_10dB,fused,168.0,0.6726190476190477,0.6053044888033235,0.75,0.3043089210987091,0.6275532245635986,3.5401222705841064,0.7600507736206055,0.9285714285714286,0.32692307692307687,0.9107142857142857,0.33986928104575165,0.23338592447597323,0.33333333333333337,0.3223684210526315,0.32499999999999996,0.0,0.0,0.0,42.0,1.0,1.0,1.0,42.0,1.0,0.6904761904761905,0.8169014084507042,42.0,0.4329896907216495,1.0,0.60431654676259,42.0,13.0,0.0,0.0,0.0,42.0,0.9285714285714286,0.32692307692307687,0.7142857142857143,0.3,1.0,0.0,0.36492938787987994,,
STRAFFIC,10.0,,,STRAFFIC_10dB,hierarchy_audit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9702380952380952,
