hierarchy_confidence_penalty,global_rejection_threshold,coverage,selective_risk,selective_acc,n_accepted,n_total,n_hierarchy_inconsistent
0.5,0.9689763188362122,0.95,0.00877192982456143,0.9912280701754386,114,120,0
0.7,0.9689763188362122,0.95,0.00877192982456143,0.9912280701754386,114,120,0
0.85,0.9689763188362122,0.95,0.00877192982456143,0.9912280701754386,114,120,0
1.0,0.9689763188362122,0.95,0.00877192982456143,0.9912280701754386,114,120,0
