start_s,end_s,duration_s,max_prob,mean_prob,n_frames
3.5,5.400000095367432,1.9000000953674316,0.7751689553260803,0.7311608135700226,10
25.799999237060547,27.899999618530273,2.1000003814697266,0.91478431224823,0.8431900590658188,12
28.200000762939453,32.20000076293945,4.0,0.9464938044548035,0.8173916205283134,31
58.0,59.599998474121094,1.5999984741210938,0.683885931968689,0.6388994966234479,7
94.5999984741211,96.0999984741211,1.5,0.7053040266036987,0.6779616375764211,6
96.5,109.4000015258789,12.900001525878906,0.9552619457244873,0.8694443712631862,120
110.5999984741211,112.5999984741211,2.0,0.7931321263313293,0.7353601401502435,11
114.69999694824219,116.19999694824219,1.5,0.6816463470458984,0.6388779580593109,6
117.69999694824219,119.5999984741211,1.9000015258789062,0.6847289204597473,0.6576496481895446,10
120.69999694824219,122.5,1.8000030517578125,0.7219582200050354,0.6936327417691549,9
126.80000305175781,129.10000610351562,2.3000030517578125,0.7789080142974854,0.7095930406025478,14
129.6999969482422,131.6999969482422,2.0,0.7576637268066406,0.6947803659872576,11
132.3000030517578,134.1999969482422,1.899993896484375,0.7696099281311035,0.7091460585594177,10
135.0,137.6999969482422,2.6999969482421875,0.8966215252876282,0.8261856734752655,18
137.8000030517578,139.60000610351562,1.8000030517578125,0.7098472118377686,0.6650131477249993,9
140.10000610351562,142.3000030517578,2.1999969482421875,0.8115492463111877,0.7641400052950933,13
142.8000030517578,144.6999969482422,1.899993896484375,0.6887198686599731,0.646675568819046,10
145.1999969482422,148.1999969482422,3.0,0.7949588894844055,0.7282685495558239,21
147.89999389648438,149.89999389648438,2.0,0.8322338461875916,0.763950992714275,11
150.8000030517578,152.60000610351562,1.8000030517578125,0.7540422677993774,0.6791805161370171,9
157.10000610351562,159.0,1.899993896484375,0.6897874474525452,0.6447682976722717,10
159.89999389648438,161.8000030517578,1.9000091552734375,0.7332444190979004,0.6943552315235137,10
162.89999389648438,164.89999389648438,2.0,0.7641557455062866,0.7098617607896979,11
165.89999389648438,167.8000030517578,1.9000091552734375,0.7713330984115601,0.6807621777057647,10
172.1999969482422,174.8000030517578,2.600006103515625,0.847011148929596,0.7694543389713063,17
174.8000030517578,176.8000030517578,2.0,0.759943425655365,0.6690123568881642,11
177.60000610351562,179.6999969482422,2.0999908447265625,0.8010947704315186,0.748795693119367,12
180.1999969482422,182.3000030517578,2.100006103515625,0.7508779168128967,0.6863306959470113,12
184.0,186.8000030517578,2.8000030517578125,0.9250679612159729,0.82913549322831,19
187.8000030517578,190.0,2.1999969482421875,0.7588586807250977,0.6968606389485873,13
190.60000610351562,193.0,2.399993896484375,0.8314720392227173,0.7607550422350565,15
193.39999389648438,195.3000030517578,1.9000091552734375,0.7832226753234863,0.7378838002681732,10
196.0,197.8000030517578,1.8000030517578125,0.7148647904396057,0.6735632353358798,9
198.8000030517578,200.8000030517578,2.0,0.7146862745285034,0.6902353059161793,11
201.1999969482422,203.1999969482422,2.0,0.8475692868232727,0.7525717941197482,11
205.3000030517578,207.3000030517578,2.0,0.8457972407341003,0.7816785790703513,11
209.10000610351562,211.1999969482422,2.0999908447265625,0.7714346051216125,0.7132958173751831,12
212.3000030517578,214.39999389648438,2.0999908447265625,0.8548997640609741,0.7842286874850591,12
216.1999969482422,219.60000610351562,3.4000091552734375,0.8907351493835449,0.7661151432991028,25
220.10000610351562,222.0,1.899993896484375,0.7365394234657288,0.6851514339447021,10
223.60000610351562,225.3000030517578,1.6999969482421875,0.6955471634864807,0.6790279150009155,8
234.5,238.39999389648438,3.899993896484375,0.7201627492904663,0.6547567824522654,30
238.0,239.3000030517578,1.3000030517578125,0.6846403479576111,0.6395258605480194,4
246.0,247.8000030517578,1.8000030517578125,0.7798402309417725,0.7324176894293891,9
251.1999969482422,253.0,1.8000030517578125,0.7216681838035583,0.6574598219659593,9
255.10000610351562,257.3999938964844,2.29998779296875,0.7928874492645264,0.7314133942127228,14
258.20001220703125,260.1000061035156,1.899993896484375,0.773486852645874,0.7201515197753906,10
268.0,270.0,2.0,0.7571284174919128,0.6711518927053972,11
270.79998779296875,273.8999938964844,3.100006103515625,0.902434229850769,0.778081864118576,22
274.6000061035156,277.29998779296875,2.699981689453125,0.8530045747756958,0.7522186206446754,18
277.20001220703125,282.8999938964844,5.699981689453125,0.8837597966194153,0.7256176707645258,48
286.29998779296875,291.70001220703125,5.4000244140625,0.9233943223953247,0.8124677101771037,45
292.79998779296875,294.6000061035156,1.800018310546875,0.7268819212913513,0.6684766080644395,9
302.70001220703125,304.6000061035156,1.899993896484375,0.7464777827262878,0.7115636587142944,10
306.79998779296875,310.3999938964844,3.600006103515625,0.800680935382843,0.7309109458216915,27
316.5,319.6000061035156,3.100006103515625,0.8079473376274109,0.741189487955787,22
321.3999938964844,322.8999938964844,1.5,0.6929430365562439,0.6553610563278198,6
326.6000061035156,329.20001220703125,2.600006103515625,0.7231602072715759,0.6765810391482185,17
334.70001220703125,336.6000061035156,1.899993896484375,0.824232280254364,0.7711677253246307,10
338.5,340.3999938964844,1.899993896484375,0.751843273639679,0.7230575799942016,10
342.20001220703125,345.20001220703125,3.0,0.7698180675506592,0.6945111779939561,21
345.5,347.3999938964844,1.899993896484375,0.7384243011474609,0.6851154208183289,10
348.29998779296875,349.6000061035156,1.300018310546875,0.6881769895553589,0.6720473170280457,4
350.3999938964844,351.70001220703125,1.300018310546875,0.6857590079307556,0.6605887562036514,4
352.70001220703125,356.5,3.79998779296875,0.9398341774940491,0.7986309446137527,29
