noise_environment,target_active_snr_db,snr_reference,y_true,n,active_snr_mean,active_snr_std,active_snr_min,active_snr_max,full_window_snr_mean,full_window_snr_std,full_window_snr_min,full_window_snr_max,valid_duration_ratio_mean,valid_duration_ratio_std
STRAFFIC,20.0,active_valid_region,feeding,42,19.99999997117441,2.5054203490923093e-07,19.999999522415308,20.00000037918349,19.999485746714704,0.0020210288312448805,19.98691015188063,20.00000037918349,0.9998537946428572,0.0005905504032911282
STRAFFIC,20.0,active_valid_region,stress_vocal,42,20.000000015360655,2.024059693010914e-07,19.99999957657354,20.000000358446165,19.999076457018482,0.0043539586665326015,19.971735658860837,20.000000358446165,0.9997317708333335,0.0010827018037394445
TBUS,0.0,active_valid_region,calm_grunt,42,1.0874791921011252e-08,2.1475749070252148e-07,-3.8985972677420154e-07,3.9388445513828765e-07,1.0874791921011252e-08,2.1475749070252148e-07,-3.8985972677420154e-07,3.9388445513828765e-07,1.0,0.0
TBUS,0.0,active_valid_region,cough,42,7.263618464034076e-08,2.2393603204716664e-07,-4.5449534732233697e-07,4.2776265642421704e-07,-6.6080100931657455,1.4518972113765722,-9.662522638551167,-3.849215935997199,0.2341845238095238,0.05129723702841528
TBUS,0.0,active_valid_region,feeding,42,-3.84204080535426e-08,2.0310354829472264e-07,-4.0472916711023154e-07,3.924888959211044e-07,-0.00031500801552985684,0.0006154155764641803,-0.002816872246343546,3.014440780395667e-07,0.9998537946428572,0.0005905504032911282
TBUS,0.0,active_valid_region,stress_vocal,42,-6.771050897903175e-08,2.264841904521171e-07,-4.605095051041543e-07,3.3824644253663064e-07,-0.0008344848018815439,0.00394660064783743,-0.025547077468554922,3.3824644253663064e-07,0.9997317708333335,0.0010827018037394445
TBUS,10.0,active_valid_region,calm_grunt,42,9.999999956071921,1.918038722765177e-07,9.999999611435074,10.000000364244402,9.999999956071921,1.918038722765177e-07,9.999999611435074,10.000000364244402,1.0,0.0
TBUS,10.0,active_valid_region,cough,42,10.000000010158484,2.125211239029009e-07,9.99999952392932,10.000000442875663,3.391989843853263,1.4518972209538459,0.33747692763563036,6.150783825116961,0.2341845238095238,0.05129723702841528
TBUS,10.0,active_valid_region,feeding,42,9.999999983956645,2.353719932847377e-07,9.99999956980597,10.000000391994073,9.999685014363935,0.000615444191453564,9.997183033690467,10.000000391994073,0.9998537946428572,0.0005905504032911282
TBUS,10.0,active_valid_region,stress_vocal,42,9.999999920189518,2.1641882284877417e-07,9.999999546422433,10.000000357289329,9.999165503086505,0.003946613670216809,9.974452822438922,10.000000357289329,0.9997317708333335,0.0010827018037394445
TBUS,20.0,active_valid_region,calm_grunt,42,19.99999993287519,2.585450093986603e-07,19.999999564984524,20.000000426900776,19.99999993287519,2.585450093986603e-07,19.999999564984524,20.000000426900776,1.0,0.0
TBUS,20.0,active_valid_region,cough,42,19.99999997364062,2.377924857076071e-07,19.99999956126955,20.000000461847872,13.39198980750802,1.4518971527588838,10.337476977418131,16.150783551703434,0.2341845238095238,0.05129723702841528
TBUS,20.0,active_valid_region,feeding,42,19.99999998432438,2.148569116090071e-07,19.999999588143368,20.000000417601616,19.999685014729906,0.0006154346395774162,19.997183015083966,20.00000036414037,0.9998537946428572,0.0005905504032911282
TBUS,20.0,active_valid_region,stress_vocal,42,19.999999977069287,2.3176793415808876e-07,19.99999959557274,20.000000397828465,19.999165559968528,0.003946635062384132,19.974452751517077,20.000000397828465,0.9997317708333335,0.0010827018037394445
