start_s,prob_cough
0.0,0.8700711131095886
0.1,0.8722331523895264
0.2,0.872317373752594
0.3,0.8721370100975037
0.4,0.8722582459449768
0.5,0.872093915939331
0.6,0.8719407320022583
0.7,0.8717437386512756
0.8,0.8726471066474915
0.9,0.8733124732971191
1.0,0.8735508322715759
1.1,0.8731964826583862
1.2,0.8732977509498596
1.3,0.8733596205711365
1.4,0.8735548853874207
1.5,0.8733685612678528
1.6,0.8731922507286072
1.7,0.8727170825004578
1.8,0.8721874952316284
1.9,0.8720595240592957
2.0,0.8724337220191956
2.1,0.8726110458374023
2.2,0.8728070855140686
2.3,0.8731735348701477
2.4,0.8730907440185547
2.5,0.8730075359344482
2.6,0.8731756210327148
2.7,0.8730314373970032
2.8,0.87306147813797
2.9,0.8726523518562317
3.0,0.8727535605430603
3.1,0.8725860118865967
3.2,0.8726997375488281
3.3,0.872394859790802
3.4,0.8723846077919006
3.5,0.872698187828064
3.6,0.8729907274246216
3.7,0.8727890849113464
3.8,0.8730557560920715
3.9,0.8728506565093994
4.0,0.8726195693016052
4.1,0.8723068833351135
4.2,0.8724761009216309
4.3,0.8726652264595032
4.4,0.8723256587982178
4.5,0.8723334670066833
4.6,0.8723296523094177
4.7,0.8728811740875244
4.8,0.8729932904243469
4.9,0.8730291724205017
5.0,0.8726227283477783
5.1,0.8727253079414368
5.2,0.8727272152900696
5.3,0.8723528981208801
5.4,0.8725569248199463
5.5,0.872488260269165
5.6,0.8722318410873413
5.7,0.8726308941841125
5.8,0.8728840947151184
5.9,0.8727887272834778
6.0,0.8731293678283691
6.1,0.8729913830757141
6.2,0.8728663921356201
6.3,0.872869610786438
6.4,0.8727923631668091
6.5,0.8726550936698914
6.6,0.8726402521133423
6.7,0.8726776838302612
6.8,0.8727514743804932
6.9,0.8728758096694946
7.0,0.8728187084197998
7.1,0.8727143406867981
7.2,0.8728624582290649
7.3,0.8727102875709534
7.4,0.8726968169212341
7.5,0.8726242780685425
7.6,0.8727845549583435
7.7,0.8729600310325623
7.8,0.8725509643554688
7.9,0.8729210495948792
8.0,0.8728175163269043
8.1,0.8728232383728027
8.2,0.8727779984474182
8.3,0.8727693557739258
8.4,0.872750461101532
8.5,0.8729678392410278
8.6,0.8730056881904602
8.7,0.8727104663848877
8.8,0.8726396560668945
8.9,0.87275630235672
9.0,0.8727134466171265
9.1,0.8729655742645264
9.2,0.8725878000259399
9.3,0.8726080656051636
9.4,0.8725011348724365
9.5,0.872848391532898
9.6,0.8726727962493896
9.7,0.8727641105651855
9.8,0.8726390600204468
9.9,0.8726226687431335
10.0,0.8724355101585388
10.1,0.872237503528595
10.2,0.8722400069236755
10.3,0.8724489212036133
10.4,0.8727271556854248
10.5,0.8727859258651733
10.6,0.87275630235672
10.7,0.8727748990058899
10.8,0.8728325963020325
10.9,0.8729569315910339
11.0,0.8730597496032715
11.1,0.8728660941123962
11.2,0.8725797533988953
11.3,0.8722728490829468
11.4,0.8722596168518066
11.5,0.8724467754364014
11.6,0.8722054958343506
11.7,0.8723303079605103
11.8,0.8726414442062378
11.9,0.8723798394203186
12.0,0.8725053668022156
12.1,0.8725215196609497
12.2,0.8726235628128052
12.3,0.8725742101669312
12.4,0.8728999495506287
12.5,0.8729282021522522
12.6,0.8725982308387756
12.7,0.8728418350219727
12.8,0.8733996748924255
12.9,0.8728054165840149
13.0,0.8727469444274902
13.1,0.8719537258148193
13.2,0.8718283772468567
13.3,0.8718177676200867
13.4,0.8719767332077026
13.5,0.8719102740287781
13.6,0.8718333840370178
13.7,0.8721454739570618
13.8,0.8720307350158691
13.9,0.8721371293067932
14.0,0.8727632761001587
14.1,0.872728705406189
14.2,0.8724856972694397
14.3,0.8724426627159119
14.4,0.8723404407501221
14.5,0.8725374937057495
14.6,0.8719086050987244
14.7,0.8728112578392029
14.8,0.8724219799041748
14.9,0.8725966811180115
15.0,0.8727337121963501
15.1,0.8727480173110962
15.2,0.87284255027771
15.3,0.8728426694869995
15.4,0.8726963996887207
15.5,0.8725202083587646
15.6,0.8727760314941406
15.7,0.872337818145752
15.8,0.8721398115158081
15.9,0.8717253804206848
16.0,0.8717391490936279
16.1,0.8718982338905334
16.2,0.872465193271637
16.3,0.8720545768737793
16.4,0.872333824634552
16.5,0.8725026845932007
16.6,0.8728989958763123
16.7,0.8728734254837036
16.8,0.8729108572006226
16.9,0.8726527094841003
17.0,0.872070848941803
17.1,0.8718494176864624
17.2,0.8716443777084351
