start_s,prob_cough
0.0,0.8708067536354065
0.1,0.8724144101142883
0.2,0.8721950650215149
0.3,0.8725582957267761
0.4,0.8723229169845581
0.5,0.8727124333381653
0.6,0.8729469180107117
0.7,0.8732322454452515
0.8,0.8728935122489929
0.9,0.8723981380462646
1.0,0.8724426627159119
1.1,0.8724262714385986
1.2,0.872282087802887
1.3,0.8722650408744812
1.4,0.8724861741065979
1.5,0.8724860548973083
1.6,0.872433066368103
1.7,0.8723442554473877
1.8,0.872568666934967
1.9,0.87204909324646
2.0,0.872615396976471
2.1,0.8726199269294739
2.2,0.872460663318634
2.3,0.872567355632782
2.4,0.8722448348999023
2.5,0.8720142841339111
2.6,0.8725103139877319
2.7,0.8724690079689026
2.8,0.8720717430114746
2.9,0.8718968629837036
3.0,0.8718222379684448
3.1,0.8720284700393677
3.2,0.8720362782478333
3.3,0.8719452023506165
3.4,0.8718844652175903
3.5,0.8723160624504089
3.6,0.8722308874130249
3.7,0.8726181983947754
3.8,0.8722564578056335
3.9,0.872133731842041
4.0,0.8725587725639343
4.1,0.8724263310432434
4.2,0.8724642992019653
4.3,0.8722764253616333
4.4,0.8723494410514832
4.5,0.8721036314964294
4.6,0.8723679184913635
4.7,0.8725093007087708
4.8,0.8726994395256042
4.9,0.8726251125335693
5.0,0.8721694946289062
5.1,0.8726324439048767
5.2,0.87259441614151
5.3,0.8728435039520264
5.4,0.8726360201835632
5.5,0.8726165890693665
5.6,0.8726039528846741
5.7,0.8722331523895264
5.8,0.8724080324172974
5.9,0.8721344470977783
6.0,0.8720324039459229
6.1,0.8723832368850708
6.2,0.8723522424697876
6.3,0.8720449209213257
6.4,0.8719595074653625
6.5,0.8722100257873535
6.6,0.872435450553894
6.7,0.8723363876342773
6.8,0.8727941513061523
6.9,0.8723131418228149
7.0,0.8721317648887634
7.1,0.8720954656600952
7.2,0.8716655969619751
7.3,0.8722108006477356
7.4,0.8720949292182922
7.5,0.8722639679908752
7.6,0.8721744418144226
7.7,0.8724750876426697
7.8,0.8724775314331055
7.9,0.8723428845405579
8.0,0.8721919655799866
8.1,0.872230052947998
8.2,0.8722387552261353
8.3,0.8724958896636963
8.4,0.8726056218147278
8.5,0.8724985718727112
8.6,0.8727035522460938
8.7,0.8722221851348877
8.8,0.8719083666801453
8.9,0.8724454045295715
9.0,0.8725766539573669
9.1,0.8726764917373657
9.2,0.8727087378501892
9.3,0.8728414177894592
9.4,0.8725956082344055
9.5,0.8724902272224426
9.6,0.8725090026855469
9.7,0.872534453868866
9.8,0.8722822070121765
9.9,0.8718791007995605
10.0,0.8717877268791199
10.1,0.8720588684082031
10.2,0.8720738291740417
10.3,0.8722795844078064
10.4,0.8724589347839355
10.5,0.8719981908798218
10.6,0.8718677759170532
10.7,0.87203049659729
10.8,0.8720943927764893
10.9,0.8722721338272095
11.0,0.8724349737167358
11.1,0.8724132776260376
