start_s,prob_cough
0.0,0.8694966435432434
0.1,0.8720820546150208
0.2,0.8724196553230286
0.3,0.8726931810379028
0.4,0.8725128173828125
0.5,0.8726719617843628
0.6,0.8728299736976624
0.7,0.8724591135978699
0.8,0.8724454045295715
0.9,0.8726977109909058
1.0,0.8722975254058838
1.1,0.8723803758621216
1.2,0.872429609298706
1.3,0.8722801804542542
1.4,0.8723551630973816
1.5,0.8720329999923706
1.6,0.8717547059059143
1.7,0.8719828128814697
1.8,0.8719290494918823
1.9,0.8723742961883545
2.0,0.8720350861549377
2.1,0.8720142841339111
2.2,0.8721150755882263
2.3,0.8722360134124756
2.4,0.872323751449585
2.5,0.8724795579910278
2.6,0.8726811408996582
2.7,0.8726067543029785
2.8,0.872464120388031
2.9,0.8724226355552673
3.0,0.8722575306892395
3.1,0.8726915717124939
3.2,0.8726112842559814
3.3,0.8726726770401001
3.4,0.8724876046180725
3.5,0.8725985288619995
3.6,0.8723171949386597
3.7,0.8724721670150757
3.8,0.8726401925086975
3.9,0.8726021647453308
4.0,0.8723578453063965
4.1,0.8726619482040405
4.2,0.8728104829788208
4.3,0.8723788261413574
4.4,0.8728158473968506
4.5,0.872882068157196
4.6,0.872889518737793
4.7,0.8728386759757996
4.8,0.8725442290306091
4.9,0.8725114464759827
5.0,0.8723647594451904
5.1,0.8721357583999634
5.2,0.8722026944160461
5.3,0.872082531452179
5.4,0.8724595904350281
5.5,0.8721064329147339
5.6,0.8723840117454529
5.7,0.8720182180404663
5.8,0.8721916675567627
5.9,0.8723801970481873
6.0,0.8723803758621216
6.1,0.8724610209465027
6.2,0.8723371624946594
6.3,0.87248295545578
6.4,0.8725807070732117
6.5,0.8724384307861328
6.6,0.8724262714385986
6.7,0.8723519444465637
6.8,0.8722130060195923
6.9,0.8722053170204163
7.0,0.8724116683006287
7.1,0.8719751238822937
7.2,0.8725578784942627
7.3,0.8723750710487366
7.4,0.8726600408554077
7.5,0.872670590877533
7.6,0.872645378112793
7.7,0.872626006603241
7.8,0.8725571036338806
7.9,0.8723204731941223
8.0,0.8723223805427551
8.1,0.8723310828208923
8.2,0.8724997043609619
8.3,0.8722507953643799
8.4,0.8722843527793884
8.5,0.8721100687980652
8.6,0.8719770908355713
8.7,0.8715863227844238
8.8,0.8720470070838928
8.9,0.8721544146537781
9.0,0.8724525570869446
9.1,0.8725661039352417
9.2,0.8726308345794678
9.3,0.8727519512176514
9.4,0.8725810050964355
9.5,0.8727327585220337
9.6,0.872461199760437
9.7,0.8723024129867554
9.8,0.8726328015327454
9.9,0.8724423050880432
10.0,0.872394323348999
10.1,0.8723001480102539
10.2,0.8725706338882446
10.3,0.8724349141120911
10.4,0.8727756142616272
10.5,0.872753381729126
10.6,0.8723384737968445
10.7,0.8725695610046387
10.8,0.8723547458648682
10.9,0.8720905780792236
11.0,0.872319221496582
11.1,0.8720851540565491
11.2,0.872086226940155
11.3,0.8722408413887024
11.4,0.8724983930587769
11.5,0.872272253036499
11.6,0.8725031018257141
11.7,0.8726221919059753
11.8,0.8726952075958252
11.9,0.8727325797080994
12.0,0.8727268576622009
12.1,0.8726846575737
12.2,0.8724639415740967
12.3,0.8725283741950989
12.4,0.8724945783615112
12.5,0.8729234337806702
12.6,0.8725341558456421
12.7,0.872635543346405
12.8,0.8720375299453735
12.9,0.87276291847229
13.0,0.8724507689476013
13.1,0.8722667098045349
13.2,0.8721689581871033
13.3,0.8722507953643799
13.4,0.8728494048118591
13.5,0.8723482489585876
13.6,0.8723632097244263
13.7,0.8721461892127991
13.8,0.8722333312034607
13.9,0.872190535068512
14.0,0.8723602890968323
14.1,0.8722493052482605
14.2,0.8726043105125427
14.3,0.8726677894592285
14.4,0.8725606799125671
14.5,0.872499406337738
14.6,0.8726221919059753
14.7,0.8725317120552063
14.8,0.8724443316459656
14.9,0.8722068667411804
15.0,0.872556746006012
15.1,0.8724914193153381
15.2,0.8723617792129517
15.3,0.8724923133850098
15.4,0.8719810843467712
15.5,0.8721296787261963
15.6,0.8720184564590454
15.7,0.8722328543663025
15.8,0.8725413084030151
15.9,0.8725846409797668
16.0,0.8725759983062744
16.1,0.872783362865448
16.2,0.8725676536560059
16.3,0.8729586601257324
16.4,0.8730210661888123
16.5,0.872889518737793
16.6,0.8723324537277222
16.7,0.8722041249275208
16.8,0.8721737265586853
16.9,0.8722277879714966
17.0,0.8723341822624207
17.1,0.8720775246620178
17.2,0.8722547292709351
17.3,0.8725515007972717
17.4,0.8727941513061523
17.5,0.8724555969238281
17.6,0.8728532791137695
17.7,0.8728709816932678
17.8,0.8728024363517761
17.9,0.872845470905304
18.0,0.8727066516876221
18.1,0.8727791905403137
18.2,0.8729732632637024
18.3,0.8729798197746277
18.4,0.8730666637420654
18.5,0.8723741769790649
18.6,0.8724234700202942
18.7,0.8722355961799622
18.8,0.8722538352012634
18.9,0.8721685409545898
19.0,0.8718356490135193
19.1,0.872092068195343
19.2,0.8717980980873108
19.3,0.8720554113388062
19.4,0.8725395202636719
19.5,0.8728500008583069
19.6,0.8724856376647949
19.7,0.872843861579895
19.8,0.8727114200592041
19.9,0.8728646636009216
20.0,0.8726275563240051
20.1,0.8725263476371765
20.2,0.8725735545158386
20.3,0.8726862668991089
20.4,0.8727250695228577
20.5,0.8726359009742737
20.6,0.8726195693016052
20.7,0.8727432489395142
20.8,0.8725989460945129
20.9,0.8727483153343201
21.0,0.8726280927658081
21.1,0.8725575804710388
21.2,0.8727823495864868
21.3,0.872727632522583
21.4,0.8725637197494507
21.5,0.8726120591163635
21.6,0.8725168108940125
21.7,0.8729042410850525
21.8,0.8726232647895813
21.9,0.8725301027297974
22.0,0.87269526720047
22.1,0.8723037838935852
22.2,0.8721553087234497
22.3,0.8721864223480225
22.4,0.8722121119499207
22.5,0.872222363948822
22.6,0.8725245594978333
22.7,0.8725048303604126
22.8,0.8729545474052429
22.9,0.8724980354309082
23.0,0.8723289966583252
23.1,0.8722832798957825
23.2,0.8723391890525818
23.3,0.8720707297325134
23.4,0.8719445466995239
23.5,0.8721281886100769
23.6,0.8719462752342224
23.7,0.8719631433486938
23.8,0.8718109726905823
23.9,0.872035026550293
24.0,0.8722769618034363
24.1,0.8722469210624695
24.2,0.8721086978912354
24.3,0.8722912669181824
24.4,0.8726162314414978
24.5,0.8725525140762329
24.6,0.8725759983062744
24.7,0.8725424408912659
24.8,0.8721855878829956
24.9,0.8719997406005859
25.0,0.8720201253890991
25.1,0.8725886344909668
25.2,0.8727046251296997
25.3,0.8725513815879822
25.4,0.8726322650909424
25.5,0.8726877570152283
25.6,0.8728272318840027
25.7,0.872611403465271
25.8,0.8726245760917664
25.9,0.8726100325584412
26.0,0.8725541234016418
26.1,0.8727507591247559
26.2,0.8724650144577026
