start_s,prob_cough
0.0,0.8703661561012268
0.1,0.8722191452980042
0.2,0.8725119233131409
0.3,0.8724175691604614
0.4,0.872359037399292
0.5,0.8722168803215027
0.6,0.8721664547920227
0.7,0.8724229335784912
0.8,0.8726388216018677
0.9,0.8728005290031433
1.0,0.872734785079956
1.1,0.8727585673332214
1.2,0.8726672530174255
1.3,0.8728686571121216
1.4,0.872552752494812
1.5,0.8725920915603638
1.6,0.8722086548805237
1.7,0.872628927230835
1.8,0.8728064298629761
1.9,0.8725808262825012
2.0,0.8725478649139404
2.1,0.872769832611084
2.2,0.8725485801696777
2.3,0.8725588321685791
2.4,0.8725703954696655
2.5,0.8724043965339661
2.6,0.8724377155303955
2.7,0.8726617693901062
2.8,0.8726287484169006
2.9,0.872317373752594
3.0,0.8724877834320068
3.1,0.8724700808525085
3.2,0.8723219633102417
3.3,0.872263491153717
3.4,0.8722571730613708
3.5,0.8723379969596863
3.6,0.8724771738052368
3.7,0.8724561333656311
3.8,0.8725139498710632
3.9,0.8724880814552307
4.0,0.8723412752151489
4.1,0.8725768327713013
4.2,0.872732937335968
4.3,0.8721303939819336
4.4,0.8721683025360107
4.5,0.8722114562988281
4.6,0.8722648620605469
4.7,0.8726696968078613
4.8,0.8728349208831787
4.9,0.8725360035896301
5.0,0.8726115822792053
5.1,0.8728283047676086
5.2,0.8724322319030762
5.3,0.8722250461578369
5.4,0.872439444065094
5.5,0.872097373008728
5.6,0.8722686767578125
5.7,0.8724959492683411
5.8,0.872401773929596
5.9,0.8725221157073975
6.0,0.8725178241729736
6.1,0.8725890517234802
6.2,0.8726521730422974
6.3,0.8724172115325928
6.4,0.8726608753204346
6.5,0.8727163672447205
6.6,0.8725875020027161
6.7,0.8729495406150818
6.8,0.8726030588150024
6.9,0.8727757334709167
7.0,0.8727255463600159
7.1,0.8724267482757568
7.2,0.8725921511650085
7.3,0.8724514245986938
7.4,0.8723661303520203
7.5,0.8722224235534668
7.6,0.8724310994148254
7.7,0.8723684549331665
7.8,0.8723841905593872
7.9,0.8723047971725464
8.0,0.872355043888092
8.1,0.8725473880767822
8.2,0.8724513053894043
8.3,0.872491717338562
8.4,0.8726778626441956
8.5,0.8725817203521729
8.6,0.8727609515190125
8.7,0.872649610042572
8.8,0.8724742531776428
8.9,0.8729699850082397
9.0,0.8728508353233337
9.1,0.87260901927948
9.2,0.8727150559425354
9.3,0.8724362254142761
9.4,0.8720600605010986
9.5,0.8727741837501526
9.6,0.8725003004074097
9.7,0.8727130889892578
9.8,0.8725662231445312
9.9,0.8725780248641968
10.0,0.8727445006370544
10.1,0.872722864151001
10.2,0.8724877834320068
10.3,0.872693657875061
10.4,0.872712254524231
10.5,0.8725411295890808
10.6,0.8725040555000305
10.7,0.8729106783866882
10.8,0.8725499510765076
10.9,0.8725271821022034
11.0,0.872491717338562
11.1,0.8723894357681274
11.2,0.8725780248641968
11.3,0.8726528882980347
11.4,0.8726560473442078
11.5,0.8724566698074341
11.6,0.8724160194396973
11.7,0.8725063800811768
11.8,0.8727068305015564
11.9,0.8726518154144287
12.0,0.8730142712593079
12.1,0.8727103471755981
12.2,0.8728284239768982
12.3,0.8727573156356812
12.4,0.8728282451629639
12.5,0.8728275895118713
12.6,0.8728770613670349
12.7,0.8727864623069763
12.8,0.8725087642669678
12.9,0.8727895617485046
13.0,0.8726898431777954
13.1,0.8730919361114502
13.2,0.872711181640625
13.3,0.8728180527687073
13.4,0.872234582901001
13.5,0.8724204301834106
13.6,0.872299075126648
13.7,0.8725504875183105
13.8,0.8722611665725708
13.9,0.872502326965332
14.0,0.872691810131073
14.1,0.8726347088813782
14.2,0.8730541467666626
14.3,0.8726584315299988
