start_s,prob_cough
0.0,0.8701929450035095
0.1,0.872267484664917
0.2,0.8726678490638733
0.3,0.8725281953811646
0.4,0.872779369354248
0.5,0.8726775646209717
0.6,0.8726373910903931
0.7,0.8723131418228149
0.8,0.87239670753479
0.9,0.872570812702179
1.0,0.8727343082427979
1.1,0.8726921081542969
1.2,0.8727355003356934
1.3,0.8725744485855103
1.4,0.8725544214248657
1.5,0.8725391626358032
1.6,0.8724911212921143
1.7,0.8726825714111328
1.8,0.8725027441978455
1.9,0.8725188374519348
2.0,0.8726509809494019
2.1,0.8726508021354675
2.2,0.872845470905304
2.3,0.8724323511123657
2.4,0.8723138570785522
2.5,0.8720539808273315
2.6,0.8718299269676208
2.7,0.8723270297050476
2.8,0.8720709085464478
2.9,0.8724120855331421
3.0,0.8723562955856323
3.1,0.87267005443573
3.2,0.8724639415740967
3.3,0.8722912073135376
3.4,0.8726605176925659
3.5,0.8724079132080078
3.6,0.872501015663147
3.7,0.8726574182510376
3.8,0.872282087802887
3.9,0.8723414540290833
4.0,0.8726933002471924
4.1,0.8727129101753235
4.2,0.8724697232246399
4.3,0.872793436050415
4.4,0.8726001381874084
4.5,0.872600257396698
4.6,0.8726015090942383
4.7,0.8729591965675354
4.8,0.872708797454834
4.9,0.872646152973175
5.0,0.8727036118507385
5.1,0.8725475072860718
5.2,0.8726837635040283
5.3,0.8731047511100769
5.4,0.8728753328323364
5.5,0.8725445866584778
5.6,0.8726946711540222
5.7,0.8724924921989441
5.8,0.8725716471672058
5.9,0.8724772334098816
6.0,0.8723614811897278
6.1,0.8724259734153748
6.2,0.8728396892547607
6.3,0.8725882768630981
6.4,0.8726727962493896
6.5,0.8727774620056152
6.6,0.8727195262908936
6.7,0.8728560209274292
6.8,0.872433066368103
6.9,0.8723291754722595
7.0,0.8724403977394104
7.1,0.872423529624939
7.2,0.872334897518158
7.3,0.8724594116210938
7.4,0.8721045255661011
7.5,0.8722153902053833
7.6,0.8723963499069214
7.7,0.8721917867660522
7.8,0.8725683093070984
7.9,0.872525691986084
8.0,0.8726902604103088
8.1,0.8728782534599304
8.2,0.8731101155281067
8.3,0.8730642199516296
8.4,0.873150110244751
8.5,0.873285710811615
8.6,0.8730008006095886
8.7,0.8730260729789734
8.8,0.8731270432472229
8.9,0.872693657875061
9.0,0.8725742697715759
9.1,0.8724418878555298
9.2,0.8723767399787903
9.3,0.8726093173027039
9.4,0.8725453019142151
9.5,0.8725464344024658
9.6,0.8721296787261963
9.7,0.87275630235672
9.8,0.8727637529373169
9.9,0.8730262517929077
10.0,0.8729978799819946
10.1,0.8727020025253296
10.2,0.8726271986961365
10.3,0.8723441362380981
10.4,0.8723304867744446
10.5,0.8725082278251648
10.6,0.8724428415298462
10.7,0.8727189898490906
10.8,0.8721992373466492
10.9,0.8726209998130798
11.0,0.8726332783699036
11.1,0.8725948929786682
11.2,0.8726685047149658
11.3,0.8725831508636475
11.4,0.8725318908691406
11.5,0.8724166750907898
11.6,0.872694730758667
11.7,0.8730456233024597
11.8,0.8728740811347961
11.9,0.8728395700454712
12.0,0.8727790117263794
12.1,0.8729288578033447
12.2,0.8732659816741943
12.3,0.8731588125228882
12.4,0.8728869557380676
12.5,0.8727554678916931
12.6,0.8727124333381653
12.7,0.8725582361221313
12.8,0.8727705478668213
12.9,0.8723984956741333
13.0,0.8727431297302246
13.1,0.8722577095031738
13.2,0.8727505803108215
13.3,0.8725762963294983
13.4,0.8722842931747437
13.5,0.8723744750022888
13.6,0.8725571036338806
13.7,0.8724358081817627
13.8,0.8721041679382324
13.9,0.8722153902053833
