start_s,prob_cough
0.0,0.8704429268836975
0.1,0.8725002408027649
0.2,0.8722086548805237
0.3,0.8717997670173645
0.4,0.8720529675483704
0.5,0.8725733757019043
0.6,0.8724921345710754
0.7,0.8722530007362366
0.8,0.8725824356079102
0.9,0.8728439211845398
1.0,0.8728424906730652
1.1,0.8728621006011963
1.2,0.8724780678749084
1.3,0.8726520538330078
1.4,0.8730475306510925
1.5,0.873024582862854
1.6,0.8730167150497437
1.7,0.8726834058761597
1.8,0.8726524114608765
1.9,0.8728331923484802
2.0,0.8726291060447693
2.1,0.8728242516517639
2.2,0.8725041151046753
2.3,0.8724794387817383
2.4,0.8728194832801819
2.5,0.8725561499595642
2.6,0.8726325631141663
2.7,0.8730984926223755
2.8,0.8732718825340271
2.9,0.8731142282485962
3.0,0.8729793429374695
3.1,0.8728352785110474
3.2,0.8728920817375183
3.3,0.8725822567939758
3.4,0.8728107213973999
3.5,0.8727402091026306
3.6,0.8723807334899902
3.7,0.8724256157875061
3.8,0.8728272914886475
3.9,0.8731151819229126
4.0,0.8727189898490906
4.1,0.8728784322738647
4.2,0.8727090954780579
4.3,0.8726801872253418
4.4,0.87238609790802
4.5,0.872351348400116
4.6,0.8722721338272095
4.7,0.8724490404129028
4.8,0.8725084066390991
4.9,0.8726286292076111
5.0,0.8727611899375916
5.1,0.8728774189949036
5.2,0.8730869293212891
5.3,0.8731407523155212
5.4,0.8732107281684875
5.5,0.8733996748924255
5.6,0.8731593489646912
5.7,0.873333752155304
5.8,0.8732418417930603
5.9,0.8730874061584473
6.0,0.8728057146072388
6.1,0.8728978037834167
6.2,0.8727932572364807
6.3,0.8728770613670349
6.4,0.8728724718093872
6.5,0.8725380897521973
6.6,0.872603714466095
6.7,0.8725119233131409
6.8,0.8721495270729065
6.9,0.8723096251487732
7.0,0.8725164532661438
7.1,0.8726291060447693
7.2,0.8724127411842346
7.3,0.8720213174819946
7.4,0.8724765181541443
7.5,0.8725336194038391
7.6,0.8725103139877319
7.7,0.8724172115325928
7.8,0.8722872734069824
7.9,0.8724665641784668
8.0,0.8724787831306458
8.1,0.8725006580352783
8.2,0.8727133274078369
8.3,0.8733505606651306
8.4,0.8734322786331177
8.5,0.8732309341430664
8.6,0.87314373254776
8.7,0.8728036880493164
8.8,0.8728123307228088
8.9,0.8725603818893433
9.0,0.8724907040596008
9.1,0.872739315032959
9.2,0.8726657032966614
9.3,0.8725183010101318
9.4,0.8725577592849731
9.5,0.8728704452514648
9.6,0.8729018568992615
9.7,0.8726523518562317
9.8,0.8726168274879456
9.9,0.8727582693099976
10.0,0.8728456497192383
10.1,0.8725447058677673
10.2,0.8726483583450317
10.3,0.8726908564567566
10.4,0.8726077675819397
10.5,0.8726367950439453
10.6,0.872687041759491
10.7,0.8720377087593079
10.8,0.8725162148475647
10.9,0.8725423216819763
11.0,0.8727514743804932
11.1,0.8733574748039246
11.2,0.8729016780853271
11.3,0.8730352520942688
11.4,0.8727139830589294
11.5,0.8728033304214478
11.6,0.8726828694343567
11.7,0.8728467226028442
11.8,0.8729081749916077
11.9,0.872653067111969
12.0,0.872556746006012
12.1,0.8724615573883057
12.2,0.8723669052124023
12.3,0.8725904226303101
12.4,0.8724134564399719
12.5,0.8722259998321533
12.6,0.8722788691520691
12.7,0.8724746108055115
12.8,0.8723672032356262
12.9,0.8727543950080872
13.0,0.8725619316101074
13.1,0.8725314140319824
13.2,0.8725433349609375
13.3,0.8727139830589294
13.4,0.873392641544342
13.5,0.8732695579528809
13.6,0.8731721043586731
13.7,0.8734064698219299
13.8,0.873092770576477
13.9,0.8729808330535889
14.0,0.8728129863739014
14.1,0.8728891611099243
14.2,0.872604250907898
14.3,0.8731123208999634
14.4,0.872471809387207
14.5,0.8723028898239136
14.6,0.8727378845214844
14.7,0.8728482127189636
14.8,0.8726948499679565
14.9,0.8723428845405579
15.0,0.8725306987762451
15.1,0.8722337484359741
15.2,0.8723111152648926
15.3,0.8727318048477173
15.4,0.8725143671035767
15.5,0.8727965950965881
