threshold,coverage,selective_risk,selective_acc,n_accepted,n_total
0.67,0.9940476190476191,0.04790419161676651,0.9520958083832335,167,168
0.68,0.9940476190476191,0.04790419161676651,0.9520958083832335,167,168
0.6900000000000001,0.9940476190476191,0.04790419161676651,0.9520958083832335,167,168
0.7000000000000001,0.9940476190476191,0.04790419161676651,0.9520958083832335,167,168
0.71,0.9940476190476191,0.04790419161676651,0.9520958083832335,167,168
0.72,0.9880952380952381,0.048192771084337394,0.9518072289156626,166,168
0.73,0.9880952380952381,0.048192771084337394,0.9518072289156626,166,168
0.74,0.9880952380952381,0.048192771084337394,0.9518072289156626,166,168
0.75,0.9761904761904762,0.04878048780487809,0.9512195121951219,164,168
0.76,0.9761904761904762,0.04878048780487809,0.9512195121951219,164,168
0.77,0.9702380952380952,0.042944785276073594,0.9570552147239264,163,168
0.78,0.9702380952380952,0.042944785276073594,0.9570552147239264,163,168
0.79,0.9642857142857143,0.043209876543209846,0.9567901234567902,162,168
0.8,0.9583333333333334,0.037267080745341574,0.9627329192546584,161,168
0.8037421107292175,0.9583333333333334,0.037267080745341574,0.9627329192546584,161,168
0.81,0.9583333333333334,0.037267080745341574,0.9627329192546584,161,168
0.8200000000000001,0.9523809523809523,0.03125,0.96875,160,168
0.8300000000000001,0.9464285714285714,0.02515723270440251,0.9748427672955975,159,168
0.84,0.9404761904761905,0.025316455696202556,0.9746835443037974,158,168
0.85,0.9345238095238095,0.02547770700636942,0.9745222929936306,157,168
0.86,0.9345238095238095,0.02547770700636942,0.9745222929936306,157,168
0.87,0.9345238095238095,0.02547770700636942,0.9745222929936306,157,168
0.88,0.9345238095238095,0.02547770700636942,0.9745222929936306,157,168
0.89,0.9345238095238095,0.02547770700636942,0.9745222929936306,157,168
0.9,0.9345238095238095,0.02547770700636942,0.9745222929936306,157,168
0.91,0.9285714285714286,0.02564102564102566,0.9743589743589743,156,168
0.92,0.9285714285714286,0.02564102564102566,0.9743589743589743,156,168
0.93,0.9285714285714286,0.02564102564102566,0.9743589743589743,156,168
0.9400000000000001,0.9285714285714286,0.02564102564102566,0.9743589743589743,156,168
0.9500000000000001,0.9226190476190477,0.01935483870967747,0.9806451612903225,155,168
0.96,0.9166666666666666,0.012987012987012991,0.987012987012987,154,168
0.97,0.8988095238095238,0.013245033112582738,0.9867549668874173,151,168
0.98,0.8630952380952381,0.01379310344827589,0.9862068965517241,145,168
0.99,0.8095238095238095,0.007352941176470562,0.9926470588235294,136,168
1.0,0.4880952380952381,0.0,1.0,82,168
