start_s,end_s,duration_s,max_prob,mean_prob,n_frames
57.5,58.5,1.0,0.5708016157150269,0.5708016157150269,1
57.599998474121094,58.599998474121094,1.0,0.5971314907073975,0.5971314907073975,1
57.70000076293945,58.70000076293945,1.0,0.6846539378166199,0.6846539378166199,1
57.79999923706055,58.79999923706055,1.0,0.6747027635574341,0.6747027635574341,1
57.900001525878906,58.900001525878906,1.0,0.6226598024368286,0.6226598024368286,1
95.4000015258789,96.4000015258789,1.0,0.5519607067108154,0.5519607067108154,1
95.5,96.5,1.0,0.6225088834762573,0.6225088834762573,1
96.4000015258789,97.4000015258789,1.0,0.5767006874084473,0.5767006874084473,1
96.5,97.5,1.0,0.663231372833252,0.663231372833252,1
96.5999984741211,97.5999984741211,1.0,0.7752760648727417,0.7752760648727417,1
96.69999694824219,97.69999694824219,1.0,0.8739848732948303,0.8739848732948303,1
96.80000305175781,97.80000305175781,1.0,0.9189841747283936,0.9189841747283936,1
96.9000015258789,97.9000015258789,1.0,0.9267918467521667,0.9267918467521667,1
97.0,98.0,1.0,0.8860386610031128,0.8860386610031128,1
97.0999984741211,98.0999984741211,1.0,0.7319859266281128,0.7319859266281128,1
97.19999694824219,98.19999694824219,1.0,0.5751147270202637,0.5751147270202637,1
135.6999969482422,136.6999969482422,1.0,0.5961848497390747,0.5961848497390747,1
135.8000030517578,136.8000030517578,1.0,0.6162151098251343,0.6162151098251343,1
135.89999389648438,136.89999389648438,1.0,0.6295021772384644,0.6295021772384644,1
136.89999389648438,137.89999389648438,1.0,0.6229155659675598,0.6229155659675598,1
137.0,138.0,1.0,0.8252586126327515,0.8252586126327515,1
137.10000610351562,138.10000610351562,1.0,0.8606941103935242,0.8606941103935242,1
137.1999969482422,138.1999969482422,1.0,0.9072149991989136,0.9072149991989136,1
137.3000030517578,138.3000030517578,1.0,0.9421438574790955,0.9421438574790955,1
137.39999389648438,138.39999389648438,1.0,0.9524924755096436,0.9524924755096436,1
137.5,138.5,1.0,0.9608683586120605,0.9608683586120605,1
137.60000610351562,138.60000610351562,1.0,0.9650360345840454,0.9650360345840454,1
137.6999969482422,138.6999969482422,1.0,0.951706051826477,0.951706051826477,1
137.8000030517578,138.8000030517578,1.0,0.9346132874488831,0.9346132874488831,1
137.89999389648438,138.89999389648438,1.0,0.8720782399177551,0.8720782399177551,1
138.0,139.0,1.0,0.7500718832015991,0.7500718832015991,1
141.3000030517578,142.3000030517578,1.0,0.5939779281616211,0.5939779281616211,1
141.39999389648438,142.39999389648438,1.0,0.6311861276626587,0.6311861276626587,1
141.5,142.5,1.0,0.6480797529220581,0.6480797529220581,1
141.60000610351562,142.60000610351562,1.0,0.6529577970504761,0.6529577970504761,1
141.6999969482422,142.6999969482422,1.0,0.6362430453300476,0.6362430453300476,1
141.8000030517578,142.8000030517578,1.0,0.5753790140151978,0.5753790140151978,1
209.5,210.5,1.0,0.6511639356613159,0.6511639356613159,1
209.60000610351562,210.60000610351562,1.0,0.7325799465179443,0.7325799465179443,1
209.6999969482422,210.6999969482422,1.0,0.8115548491477966,0.8115548491477966,1
209.8000030517578,210.8000030517578,1.0,0.8651530146598816,0.8651530146598816,1
209.89999389648438,210.89999389648438,1.0,0.887263834476471,0.887263834476471,1
210.0,211.0,1.0,0.8986427783966064,0.8986427783966064,1
210.10000610351562,211.10000610351562,1.0,0.8882552981376648,0.8882552981376648,1
210.1999969482422,211.1999969482422,1.0,0.8963330388069153,0.8963330388069153,1
210.3000030517578,211.3000030517578,1.0,0.8501697182655334,0.8501697182655334,1
210.39999389648438,211.39999389648438,1.0,0.7021315097808838,0.7021315097808838,1
228.3000030517578,229.3000030517578,1.0,0.5566835403442383,0.5566835403442383,1
228.39999389648438,229.39999389648438,1.0,0.5625549554824829,0.5625549554824829,1
228.5,229.5,1.0,0.6076353788375854,0.6076353788375854,1
228.60000610351562,229.60000610351562,1.0,0.6316572427749634,0.6316572427749634,1
228.6999969482422,229.6999969482422,1.0,0.6535096168518066,0.6535096168518066,1
228.8000030517578,229.8000030517578,1.0,0.6699104309082031,0.6699104309082031,1
228.89999389648438,229.89999389648438,1.0,0.6820986270904541,0.6820986270904541,1
229.0,230.0,1.0,0.6823668479919434,0.6823668479919434,1
229.10000610351562,230.10000610351562,1.0,0.5656293630599976,0.5656293630599976,1
239.60000610351562,240.60000610351562,1.0,0.6138253211975098,0.6138253211975098,1
239.6999969482422,240.6999969482422,1.0,0.6905554533004761,0.6905554533004761,1
239.8000030517578,240.8000030517578,1.0,0.7439866065979004,0.7439866065979004,1
239.89999389648438,240.89999389648438,1.0,0.8016571402549744,0.8016571402549744,1
240.0,241.0,1.0,0.8365702033042908,0.8365702033042908,1
240.10000610351562,241.10000610351562,1.0,0.8572729825973511,0.8572729825973511,1
240.1999969482422,241.1999969482422,1.0,0.851415753364563,0.851415753364563,1
240.3000030517578,241.3000030517578,1.0,0.801192581653595,0.801192581653595,1
240.39999389648438,241.39999389648438,1.0,0.6474419832229614,0.6474419832229614,1
248.89999389648438,249.89999389648438,1.0,0.594786524772644,0.594786524772644,1
249.0,250.0,1.0,0.8190001249313354,0.8190001249313354,1
249.10000610351562,250.10000610351562,1.0,0.8989800214767456,0.8989800214767456,1
249.1999969482422,250.1999969482422,1.0,0.9199024438858032,0.9199024438858032,1
249.3000030517578,250.3000030517578,1.0,0.9402992725372314,0.9402992725372314,1
249.39999389648438,250.39999389648438,1.0,0.9594952464103699,0.9594952464103699,1
249.5,250.5,1.0,0.965671181678772,0.965671181678772,1
249.60000610351562,250.60000610351562,1.0,0.9691864252090454,0.9691864252090454,1
